ticker_normalized,market,as_of_date,stock_signal_score,linked_mineral_count,direct_signal_count,proxy_signal_count,is_tradeable_signal
WPM,US,2025-11-29,1.0,1,1,0,True
000426.SZ,CN_A,2025-11-30,0.0,1,1,0,False
000960.SZ,CN_A,2025-11-30,0.0,1,1,0,False
002155.SZ,CN_A,2025-11-30,1.0,1,0,1,True
2237.HK,HK,2025-11-30,1.0,1,0,1,True
2899.HK,HK,2025-11-30,0.0,2,2,0,False
600497.SH,CN_A,2025-11-30,0.1111111111111111,3,2,1,True
600516.SH,CN_A,2025-11-30,1.0,1,0,1,True
600531.SH,CN_A,2025-11-30,0.0,1,1,0,False
600884.SH,CN_A,2025-11-30,1.0,1,0,1,True
600961.SH,CN_A,2025-11-30,0.0,1,1,0,False
601020.SH,CN_A,2025-11-30,1.0,1,0,1,True
601168.SH,CN_A,2025-11-30,0.0,2,2,0,False
601899.SH,CN_A,2025-11-30,0.0,2,2,0,False
603659.SH,CN_A,2025-11-30,1.0,1,0,1,True
835185.BJ,CN_A,2025-11-30,1.0,1,0,1,True
AFMJF,US,2025-11-30,0.0,1,1,0,False
GPHOF,US,2025-11-30,1.0,1,0,1,True
HBM,US,2025-11-30,0.0,1,1,0,False
HL,US,2025-11-30,0.0,2,2,0,False
MLXEF,US,2025-11-30,0.0,1,1,0,False
NEXA,US,2025-11-30,0.0,2,2,0,False
NMG,US,2025-11-30,1.0,1,0,1,True
TECK,US,2025-11-30,0.0,2,2,0,False
UAMY,US,2025-11-30,1.0,1,0,1,True
WWR,US,2025-11-30,1.0,1,0,1,True
X,US,2025-11-30,0.0,1,1,0,False
000408.SZ,CN_A,2025-12-06,1.0,1,0,1,True
000630.SZ,CN_A,2025-12-06,1.0,1,1,0,True
000792.SZ,CN_A,2025-12-06,1.0,1,0,1,True
000807.SZ,CN_A,2025-12-06,1.0,1,1,0,True
000831.SZ,CN_A,2025-12-06,1.0,1,0,1,True
000933.SZ,CN_A,2025-12-06,1.0,1,1,0,True
000970.SZ,CN_A,2025-12-06,1.0,1,0,1,True
002340.SZ,CN_A,2025-12-06,1.0,1,1,0,True
002460.SZ,CN_A,2025-12-06,1.0,1,0,1,True
002466.SZ,CN_A,2025-12-06,1.0,1,0,1,True
0358.HK,HK,2025-12-06,1.0,1,1,0,True
0815.HK,HK,2025-12-06,1.0,1,1,0,True
1164.HK,HK,2025-12-06,1.0,1,0,1,True
1378.HK,HK,2025-12-06,1.0,1,1,0,True
1772.HK,HK,2025-12-06,1.0,1,0,1,True
2302.HK,HK,2025-12-06,1.0,1,0,1,True
2362.HK,HK,2025-12-06,1.0,3,3,0,True
2600.HK,HK,2025-12-06,1.0,1,1,0,True
2899.HK,HK,2025-12-06,1.0,4,4,0,True
300748.SZ,CN_A,2025-12-06,1.0,1,0,1,True
300919.SZ,CN_A,2025-12-06,1.0,1,1,0,True
3993.HK,HK,2025-12-06,1.0,1,1,0,True
600111.SH,CN_A,2025-12-06,1.0,1,0,1,True
600362.SH,CN_A,2025-12-06,1.0,1,1,0,True
600366.SH,CN_A,2025-12-06,1.0,1,0,1,True
600392.SH,CN_A,2025-12-06,1.0,1,0,1,True
600531.SH,CN_A,2025-12-06,1.0,1,1,0,True
601600.SH,CN_A,2025-12-06,1.0,1,1,0,True
601899.SH,CN_A,2025-12-06,1.0,4,4,0,True
601985.SH,CN_A,2025-12-06,1.0,1,0,1,True
603799.SH,CN_A,2025-12-06,1.0,1,1,0,True
603993.SH,CN_A,2025-12-06,1.0,1,1,0,True
6680.HK,HK,2025-12-06,1.0,1,0,1,True
9696.HK,HK,2025-12-06,1.0,1,0,1,True
AA,US,2025-12-06,1.0,1,1,0,True
ALB,US,2025-12-06,1.0,1,0,1,True
ALTM,US,2025-12-06,1.0,1,0,1,True
ANGPY,US,2025-12-06,1.0,2,2,0,True
BHP,US,2025-12-06,1.0,1,1,0,True
CCJ,US,2025-12-06,1.0,1,0,1,True
CDE,US,2025-12-06,1.0,1,1,0,True
CENX,US,2025-12-06,1.0,1,1,0,True
DNN,US,2025-12-06,1.0,1,0,1,True
FCX,US,2025-12-06,1.0,1,1,0,True
HBM,US,2025-12-06,1.0,1,1,0,True
HL,US,2025-12-06,1.0,1,1,0,True
IMPUY,US,2025-12-06,1.0,2,2,0,True
KALU,US,2025-12-06,1.0,1,1,0,True
LAC,US,2025-12-06,1.0,1,0,1,True
MP,US,2025-12-06,1.0,1,0,1,True
NGLOY,US,2025-12-06,1.0,2,2,0,True
NXE,US,2025-12-06,1.0,1,0,1,True
PAAS,US,2025-12-06,1.0,1,1,0,True
PLG,US,2025-12-06,1.0,2,2,0,True
SBSW,US,2025-12-06,1.0,2,2,0,True
SCCO,US,2025-12-06,1.0,1,1,0,True
SGML,US,2025-12-06,1.0,1,0,1,True
SQM,US,2025-12-06,1.0,1,0,1,True
SVM,US,2025-12-06,1.0,1,1,0,True
TECK,US,2025-12-06,1.0,2,2,0,True
TLOFF,US,2025-12-06,1.0,1,1,0,True
UEC,US,2025-12-06,1.0,1,0,1,True
USA,US,2025-12-06,1.0,1,0,1,True
USAR,US,2025-12-06,1.0,1,0,1,True
UUUU,US,2025-12-06,1.0,2,0,2,True
VALE,US,2025-12-06,1.0,1,1,0,True
WPM,US,2025-12-06,1.0,1,1,0,True
000426.SZ,CN_A,2025-12-07,0.0,1,1,0,False
000960.SZ,CN_A,2025-12-07,0.0,1,1,0,False
002155.SZ,CN_A,2025-12-07,1.0,1,0,1,True
2237.HK,HK,2025-12-07,1.0,1,0,1,True
2899.HK,HK,2025-12-07,0.0,2,2,0,False
600497.SH,CN_A,2025-12-07,0.1111111111111111,3,2,1,True
600516.SH,CN_A,2025-12-07,1.0,1,0,1,True
600531.SH,CN_A,2025-12-07,0.0,1,1,0,False
600884.SH,CN_A,2025-12-07,1.0,1,0,1,True
600961.SH,CN_A,2025-12-07,0.0,1,1,0,False
601020.SH,CN_A,2025-12-07,1.0,1,0,1,True
601168.SH,CN_A,2025-12-07,0.0,2,2,0,False
601899.SH,CN_A,2025-12-07,0.0,2,2,0,False
603659.SH,CN_A,2025-12-07,1.0,1,0,1,True
835185.BJ,CN_A,2025-12-07,1.0,1,0,1,True
AFMJF,US,2025-12-07,0.0,1,1,0,False
GPHOF,US,2025-12-07,1.0,1,0,1,True
HBM,US,2025-12-07,0.0,1,1,0,False
HL,US,2025-12-07,0.0,2,2,0,False
MLXEF,US,2025-12-07,0.0,1,1,0,False
NEXA,US,2025-12-07,0.0,2,2,0,False
NMG,US,2025-12-07,1.0,1,0,1,True
TECK,US,2025-12-07,0.0,2,2,0,False
UAMY,US,2025-12-07,1.0,1,0,1,True
WWR,US,2025-12-07,1.0,1,0,1,True
X,US,2025-12-07,0.0,1,1,0,False
000408.SZ,CN_A,2025-12-13,1.0,1,0,1,True
000630.SZ,CN_A,2025-12-13,1.0,1,1,0,True
000792.SZ,CN_A,2025-12-13,1.0,1,0,1,True
000807.SZ,CN_A,2025-12-13,1.0,1,1,0,True
000831.SZ,CN_A,2025-12-13,1.0,1,0,1,True
000933.SZ,CN_A,2025-12-13,1.0,1,1,0,True
000970.SZ,CN_A,2025-12-13,1.0,1,0,1,True
002340.SZ,CN_A,2025-12-13,0.0,1,1,0,False
002460.SZ,CN_A,2025-12-13,1.0,1,0,1,True
002466.SZ,CN_A,2025-12-13,1.0,1,0,1,True
0358.HK,HK,2025-12-13,1.0,1,1,0,True
0815.HK,HK,2025-12-13,1.0,1,1,0,True
1164.HK,HK,2025-12-13,0.0,1,0,1,False
1378.HK,HK,2025-12-13,1.0,1,1,0,True
1772.HK,HK,2025-12-13,1.0,1,0,1,True
2302.HK,HK,2025-12-13,0.0,1,0,1,False
2362.HK,HK,2025-12-13,0.5,3,3,0,True
2600.HK,HK,2025-12-13,1.0,1,1,0,True
2899.HK,HK,2025-12-13,1.0,4,4,0,True
300748.SZ,CN_A,2025-12-13,1.0,1,0,1,True
300919.SZ,CN_A,2025-12-13,0.0,1,1,0,False
3993.HK,HK,2025-12-13,1.0,1,1,0,True
600111.SH,CN_A,2025-12-13,1.0,1,0,1,True
600362.SH,CN_A,2025-12-13,1.0,1,1,0,True
600366.SH,CN_A,2025-12-13,1.0,1,0,1,True
600392.SH,CN_A,2025-12-13,1.0,1,0,1,True
600531.SH,CN_A,2025-12-13,1.0,1,1,0,True
601600.SH,CN_A,2025-12-13,1.0,1,1,0,True
601899.SH,CN_A,2025-12-13,1.0,4,4,0,True
601985.SH,CN_A,2025-12-13,0.0,1,0,1,False
603799.SH,CN_A,2025-12-13,0.0,1,1,0,False
603993.SH,CN_A,2025-12-13,1.0,1,1,0,True
6680.HK,HK,2025-12-13,1.0,1,0,1,True
9696.HK,HK,2025-12-13,1.0,1,0,1,True
AA,US,2025-12-13,1.0,1,1,0,True
ALB,US,2025-12-13,1.0,1,0,1,True
ALTM,US,2025-12-13,1.0,1,0,1,True
ANGPY,US,2025-12-13,1.0,2,2,0,True
BHP,US,2025-12-13,0.0,1,1,0,False
CCJ,US,2025-12-13,0.0,1,0,1,False
CDE,US,2025-12-13,1.0,1,1,0,True
CENX,US,2025-12-13,1.0,1,1,0,True
DNN,US,2025-12-13,0.0,1,0,1,False
FCX,US,2025-12-13,1.0,1,1,0,True
HBM,US,2025-12-13,1.0,1,1,0,True
HL,US,2025-12-13,1.0,1,1,0,True
IMPUY,US,2025-12-13,1.0,2,2,0,True
KALU,US,2025-12-13,1.0,1,1,0,True
LAC,US,2025-12-13,1.0,1,0,1,True
MP,US,2025-12-13,1.0,1,0,1,True
NGLOY,US,2025-12-13,1.0,2,2,0,True
NXE,US,2025-12-13,0.0,1,0,1,False
PAAS,US,2025-12-13,1.0,1,1,0,True
PLG,US,2025-12-13,1.0,2,2,0,True
SBSW,US,2025-12-13,1.0,2,2,0,True
SCCO,US,2025-12-13,1.0,1,1,0,True
SGML,US,2025-12-13,1.0,1,0,1,True
SQM,US,2025-12-13,1.0,1,0,1,True
SVM,US,2025-12-13,1.0,1,1,0,True
TECK,US,2025-12-13,0.3333333333333333,2,2,0,True
TLOFF,US,2025-12-13,0.0,1,1,0,False
UEC,US,2025-12-13,0.0,1,0,1,False
USA,US,2025-12-13,1.0,1,0,1,True
USAR,US,2025-12-13,1.0,1,0,1,True
UUUU,US,2025-12-13,0.5,2,0,2,True
VALE,US,2025-12-13,0.0,1,1,0,False
WPM,US,2025-12-13,1.0,1,1,0,True
000426.SZ,CN_A,2025-12-14,0.0,1,1,0,False
000960.SZ,CN_A,2025-12-14,0.0,1,1,0,False
002155.SZ,CN_A,2025-12-14,1.0,1,0,1,True
2237.HK,HK,2025-12-14,1.0,1,0,1,True
2899.HK,HK,2025-12-14,0.0,2,2,0,False
600497.SH,CN_A,2025-12-14,0.1111111111111111,3,2,1,True
600516.SH,CN_A,2025-12-14,1.0,1,0,1,True
600531.SH,CN_A,2025-12-14,0.0,1,1,0,False
600884.SH,CN_A,2025-12-14,1.0,1,0,1,True
600961.SH,CN_A,2025-12-14,0.0,1,1,0,False
601020.SH,CN_A,2025-12-14,1.0,1,0,1,True
601168.SH,CN_A,2025-12-14,0.0,2,2,0,False
601899.SH,CN_A,2025-12-14,0.0,2,2,0,False
603659.SH,CN_A,2025-12-14,1.0,1,0,1,True
835185.BJ,CN_A,2025-12-14,1.0,1,0,1,True
AFMJF,US,2025-12-14,0.0,1,1,0,False
GPHOF,US,2025-12-14,1.0,1,0,1,True
HBM,US,2025-12-14,0.0,1,1,0,False
HL,US,2025-12-14,0.0,2,2,0,False
MLXEF,US,2025-12-14,0.0,1,1,0,False
NEXA,US,2025-12-14,0.0,2,2,0,False
NMG,US,2025-12-14,1.0,1,0,1,True
TECK,US,2025-12-14,0.0,2,2,0,False
UAMY,US,2025-12-14,1.0,1,0,1,True
WWR,US,2025-12-14,1.0,1,0,1,True
X,US,2025-12-14,0.0,1,1,0,False
000408.SZ,CN_A,2025-12-20,1.0,1,0,1,True
000630.SZ,CN_A,2025-12-20,1.0,1,1,0,True
000792.SZ,CN_A,2025-12-20,1.0,1,0,1,True
000807.SZ,CN_A,2025-12-20,1.0,1,1,0,True
000831.SZ,CN_A,2025-12-20,1.0,1,0,1,True
000933.SZ,CN_A,2025-12-20,1.0,1,1,0,True
000970.SZ,CN_A,2025-12-20,1.0,1,0,1,True
002340.SZ,CN_A,2025-12-20,1.0,1,1,0,True
002460.SZ,CN_A,2025-12-20,1.0,1,0,1,True
002466.SZ,CN_A,2025-12-20,1.0,1,0,1,True
0358.HK,HK,2025-12-20,1.0,1,1,0,True
0815.HK,HK,2025-12-20,1.0,1,1,0,True
1164.HK,HK,2025-12-20,0.0,1,0,1,False
1378.HK,HK,2025-12-20,1.0,1,1,0,True
1772.HK,HK,2025-12-20,1.0,1,0,1,True
2302.HK,HK,2025-12-20,0.0,1,0,1,False
2362.HK,HK,2025-12-20,1.0,3,3,0,True
2600.HK,HK,2025-12-20,1.0,1,1,0,True
2899.HK,HK,2025-12-20,1.0,4,4,0,True
300748.SZ,CN_A,2025-12-20,1.0,1,0,1,True
300919.SZ,CN_A,2025-12-20,1.0,1,1,0,True
3993.HK,HK,2025-12-20,1.0,1,1,0,True
600111.SH,CN_A,2025-12-20,1.0,1,0,1,True
600362.SH,CN_A,2025-12-20,1.0,1,1,0,True
600366.SH,CN_A,2025-12-20,1.0,1,0,1,True
600392.SH,CN_A,2025-12-20,1.0,1,0,1,True
600531.SH,CN_A,2025-12-20,1.0,1,1,0,True
601600.SH,CN_A,2025-12-20,1.0,1,1,0,True
601899.SH,CN_A,2025-12-20,1.0,4,4,0,True
601985.SH,CN_A,2025-12-20,0.0,1,0,1,False
603799.SH,CN_A,2025-12-20,1.0,1,1,0,True
603993.SH,CN_A,2025-12-20,1.0,1,1,0,True
6680.HK,HK,2025-12-20,1.0,1,0,1,True
9696.HK,HK,2025-12-20,1.0,1,0,1,True
AA,US,2025-12-20,1.0,1,1,0,True
ALB,US,2025-12-20,1.0,1,0,1,True
ALTM,US,2025-12-20,1.0,1,0,1,True
ANGPY,US,2025-12-20,1.0,2,2,0,True
BHP,US,2025-12-20,1.0,1,1,0,True
CCJ,US,2025-12-20,0.0,1,0,1,False
CDE,US,2025-12-20,1.0,1,1,0,True
CENX,US,2025-12-20,1.0,1,1,0,True
DNN,US,2025-12-20,0.0,1,0,1,False
FCX,US,2025-12-20,1.0,1,1,0,True
HBM,US,2025-12-20,1.0,1,1,0,True
HL,US,2025-12-20,1.0,1,1,0,True
IMPUY,US,2025-12-20,1.0,2,2,0,True
KALU,US,2025-12-20,1.0,1,1,0,True
LAC,US,2025-12-20,1.0,1,0,1,True
MP,US,2025-12-20,1.0,1,0,1,True
NGLOY,US,2025-12-20,1.0,2,2,0,True
NXE,US,2025-12-20,0.0,1,0,1,False
PAAS,US,2025-12-20,1.0,1,1,0,True
PLG,US,2025-12-20,1.0,2,2,0,True
SBSW,US,2025-12-20,1.0,2,2,0,True
SCCO,US,2025-12-20,1.0,1,1,0,True
SGML,US,2025-12-20,1.0,1,0,1,True
SQM,US,2025-12-20,1.0,1,0,1,True
SVM,US,2025-12-20,1.0,1,1,0,True
TECK,US,2025-12-20,1.0,2,2,0,True
TLOFF,US,2025-12-20,1.0,1,1,0,True
UEC,US,2025-12-20,0.0,1,0,1,False
USA,US,2025-12-20,1.0,1,0,1,True
USAR,US,2025-12-20,1.0,1,0,1,True
UUUU,US,2025-12-20,0.5,2,0,2,True
VALE,US,2025-12-20,1.0,1,1,0,True
WPM,US,2025-12-20,1.0,1,1,0,True
000426.SZ,CN_A,2025-12-21,0.0,1,1,0,False
000960.SZ,CN_A,2025-12-21,0.0,1,1,0,False
002155.SZ,CN_A,2025-12-21,1.0,1,0,1,True
2237.HK,HK,2025-12-21,1.0,1,0,1,True
2899.HK,HK,2025-12-21,0.0,2,2,0,False
600497.SH,CN_A,2025-12-21,0.1111111111111111,3,2,1,True
600516.SH,CN_A,2025-12-21,1.0,1,0,1,True
600531.SH,CN_A,2025-12-21,0.0,1,1,0,False
600884.SH,CN_A,2025-12-21,1.0,1,0,1,True
600961.SH,CN_A,2025-12-21,0.0,1,1,0,False
601020.SH,CN_A,2025-12-21,1.0,1,0,1,True
601168.SH,CN_A,2025-12-21,0.0,2,2,0,False
601899.SH,CN_A,2025-12-21,0.0,2,2,0,False
603659.SH,CN_A,2025-12-21,1.0,1,0,1,True
835185.BJ,CN_A,2025-12-21,1.0,1,0,1,True
AFMJF,US,2025-12-21,0.0,1,1,0,False
GPHOF,US,2025-12-21,1.0,1,0,1,True
HBM,US,2025-12-21,0.0,1,1,0,False
HL,US,2025-12-21,0.0,2,2,0,False
MLXEF,US,2025-12-21,0.0,1,1,0,False
NEXA,US,2025-12-21,0.0,2,2,0,False
NMG,US,2025-12-21,1.0,1,0,1,True
TECK,US,2025-12-21,0.0,2,2,0,False
UAMY,US,2025-12-21,1.0,1,0,1,True
WWR,US,2025-12-21,1.0,1,0,1,True
X,US,2025-12-21,0.0,1,1,0,False
000408.SZ,CN_A,2025-12-27,1.0,1,0,1,True
000630.SZ,CN_A,2025-12-27,1.0,1,1,0,True
000792.SZ,CN_A,2025-12-27,1.0,1,0,1,True
000807.SZ,CN_A,2025-12-27,1.0,1,1,0,True
000831.SZ,CN_A,2025-12-27,1.0,1,0,1,True
000933.SZ,CN_A,2025-12-27,1.0,1,1,0,True
000970.SZ,CN_A,2025-12-27,1.0,1,0,1,True
002340.SZ,CN_A,2025-12-27,1.0,1,1,0,True
002460.SZ,CN_A,2025-12-27,1.0,1,0,1,True
002466.SZ,CN_A,2025-12-27,1.0,1,0,1,True
0358.HK,HK,2025-12-27,1.0,1,1,0,True
0815.HK,HK,2025-12-27,1.0,1,1,0,True
1164.HK,HK,2025-12-27,0.0,1,0,1,False
1378.HK,HK,2025-12-27,1.0,1,1,0,True
1772.HK,HK,2025-12-27,1.0,1,0,1,True
2302.HK,HK,2025-12-27,0.0,1,0,1,False
2362.HK,HK,2025-12-27,1.0,3,3,0,True
2600.HK,HK,2025-12-27,1.0,1,1,0,True
2899.HK,HK,2025-12-27,1.0,4,4,0,True
300748.SZ,CN_A,2025-12-27,1.0,1,0,1,True
300919.SZ,CN_A,2025-12-27,1.0,1,1,0,True
3993.HK,HK,2025-12-27,1.0,1,1,0,True
600111.SH,CN_A,2025-12-27,1.0,1,0,1,True
600362.SH,CN_A,2025-12-27,1.0,1,1,0,True
600366.SH,CN_A,2025-12-27,1.0,1,0,1,True
600392.SH,CN_A,2025-12-27,1.0,1,0,1,True
600531.SH,CN_A,2025-12-27,1.0,1,1,0,True
601600.SH,CN_A,2025-12-27,1.0,1,1,0,True
601899.SH,CN_A,2025-12-27,1.0,4,4,0,True
601985.SH,CN_A,2025-12-27,0.0,1,0,1,False
603799.SH,CN_A,2025-12-27,1.0,1,1,0,True
603993.SH,CN_A,2025-12-27,1.0,1,1,0,True
6680.HK,HK,2025-12-27,1.0,1,0,1,True
9696.HK,HK,2025-12-27,1.0,1,0,1,True
AA,US,2025-12-27,1.0,1,1,0,True
ALB,US,2025-12-27,1.0,1,0,1,True
ALTM,US,2025-12-27,1.0,1,0,1,True
ANGPY,US,2025-12-27,1.0,2,2,0,True
BHP,US,2025-12-27,1.0,1,1,0,True
CCJ,US,2025-12-27,0.0,1,0,1,False
CDE,US,2025-12-27,1.0,1,1,0,True
CENX,US,2025-12-27,1.0,1,1,0,True
DNN,US,2025-12-27,0.0,1,0,1,False
FCX,US,2025-12-27,1.0,1,1,0,True
HBM,US,2025-12-27,1.0,1,1,0,True
HL,US,2025-12-27,1.0,1,1,0,True
IMPUY,US,2025-12-27,1.0,2,2,0,True
KALU,US,2025-12-27,1.0,1,1,0,True
LAC,US,2025-12-27,1.0,1,0,1,True
MP,US,2025-12-27,1.0,1,0,1,True
NGLOY,US,2025-12-27,1.0,2,2,0,True
NXE,US,2025-12-27,0.0,1,0,1,False
PAAS,US,2025-12-27,1.0,1,1,0,True
PLG,US,2025-12-27,1.0,2,2,0,True
SBSW,US,2025-12-27,1.0,2,2,0,True
SCCO,US,2025-12-27,1.0,1,1,0,True
SGML,US,2025-12-27,1.0,1,0,1,True
SQM,US,2025-12-27,1.0,1,0,1,True
SVM,US,2025-12-27,1.0,1,1,0,True
TECK,US,2025-12-27,1.0,2,2,0,True
TLOFF,US,2025-12-27,1.0,1,1,0,True
UEC,US,2025-12-27,0.0,1,0,1,False
USA,US,2025-12-27,1.0,1,0,1,True
USAR,US,2025-12-27,1.0,1,0,1,True
UUUU,US,2025-12-27,0.5,2,0,2,True
VALE,US,2025-12-27,1.0,1,1,0,True
WPM,US,2025-12-27,1.0,1,1,0,True
000426.SZ,CN_A,2025-12-28,0.0,1,1,0,False
000960.SZ,CN_A,2025-12-28,0.0,1,1,0,False
002155.SZ,CN_A,2025-12-28,1.0,1,0,1,True
2237.HK,HK,2025-12-28,1.0,1,0,1,True
2899.HK,HK,2025-12-28,0.0,2,2,0,False
600497.SH,CN_A,2025-12-28,0.1111111111111111,3,2,1,True
600516.SH,CN_A,2025-12-28,1.0,1,0,1,True
600531.SH,CN_A,2025-12-28,0.0,1,1,0,False
600884.SH,CN_A,2025-12-28,1.0,1,0,1,True
600961.SH,CN_A,2025-12-28,0.0,1,1,0,False
601020.SH,CN_A,2025-12-28,1.0,1,0,1,True
601168.SH,CN_A,2025-12-28,0.0,2,2,0,False
601899.SH,CN_A,2025-12-28,0.0,2,2,0,False
603659.SH,CN_A,2025-12-28,1.0,1,0,1,True
835185.BJ,CN_A,2025-12-28,1.0,1,0,1,True
AFMJF,US,2025-12-28,0.0,1,1,0,False
GPHOF,US,2025-12-28,1.0,1,0,1,True
HBM,US,2025-12-28,0.0,1,1,0,False
HL,US,2025-12-28,0.0,2,2,0,False
MLXEF,US,2025-12-28,0.0,1,1,0,False
NEXA,US,2025-12-28,0.0,2,2,0,False
NMG,US,2025-12-28,1.0,1,0,1,True
TECK,US,2025-12-28,0.0,2,2,0,False
UAMY,US,2025-12-28,1.0,1,0,1,True
WWR,US,2025-12-28,1.0,1,0,1,True
X,US,2025-12-28,0.0,1,1,0,False
000408.SZ,CN_A,2026-01-03,1.0,1,0,1,True
000630.SZ,CN_A,2026-01-03,1.0,1,1,0,True
000792.SZ,CN_A,2026-01-03,1.0,1,0,1,True
000807.SZ,CN_A,2026-01-03,1.0,1,1,0,True
000831.SZ,CN_A,2026-01-03,1.0,1,0,1,True
000933.SZ,CN_A,2026-01-03,1.0,1,1,0,True
000970.SZ,CN_A,2026-01-03,1.0,1,0,1,True
002340.SZ,CN_A,2026-01-03,1.0,1,1,0,True
002460.SZ,CN_A,2026-01-03,1.0,1,0,1,True
002466.SZ,CN_A,2026-01-03,1.0,1,0,1,True
0358.HK,HK,2026-01-03,1.0,1,1,0,True
0815.HK,HK,2026-01-03,1.0,1,1,0,True
1164.HK,HK,2026-01-03,0.0,1,0,1,False
1378.HK,HK,2026-01-03,1.0,1,1,0,True
1772.HK,HK,2026-01-03,1.0,1,0,1,True
2302.HK,HK,2026-01-03,0.0,1,0,1,False
2362.HK,HK,2026-01-03,1.0,3,3,0,True
2600.HK,HK,2026-01-03,1.0,1,1,0,True
2899.HK,HK,2026-01-03,1.0,4,4,0,True
300748.SZ,CN_A,2026-01-03,1.0,1,0,1,True
300919.SZ,CN_A,2026-01-03,1.0,1,1,0,True
3993.HK,HK,2026-01-03,1.0,1,1,0,True
600111.SH,CN_A,2026-01-03,1.0,1,0,1,True
600362.SH,CN_A,2026-01-03,1.0,1,1,0,True
600366.SH,CN_A,2026-01-03,1.0,1,0,1,True
600392.SH,CN_A,2026-01-03,1.0,1,0,1,True
600531.SH,CN_A,2026-01-03,1.0,1,1,0,True
601600.SH,CN_A,2026-01-03,1.0,1,1,0,True
601899.SH,CN_A,2026-01-03,1.0,4,4,0,True
601985.SH,CN_A,2026-01-03,0.0,1,0,1,False
603799.SH,CN_A,2026-01-03,1.0,1,1,0,True
603993.SH,CN_A,2026-01-03,1.0,1,1,0,True
6680.HK,HK,2026-01-03,1.0,1,0,1,True
9696.HK,HK,2026-01-03,1.0,1,0,1,True
AA,US,2026-01-03,1.0,1,1,0,True
ALB,US,2026-01-03,1.0,1,0,1,True
ALTM,US,2026-01-03,1.0,1,0,1,True
ANGPY,US,2026-01-03,1.0,2,2,0,True
BHP,US,2026-01-03,1.0,1,1,0,True
CCJ,US,2026-01-03,0.0,1,0,1,False
CDE,US,2026-01-03,1.0,1,1,0,True
CENX,US,2026-01-03,1.0,1,1,0,True
DNN,US,2026-01-03,0.0,1,0,1,False
FCX,US,2026-01-03,1.0,1,1,0,True
HBM,US,2026-01-03,1.0,1,1,0,True
HL,US,2026-01-03,1.0,1,1,0,True
IMPUY,US,2026-01-03,1.0,2,2,0,True
KALU,US,2026-01-03,1.0,1,1,0,True
LAC,US,2026-01-03,1.0,1,0,1,True
MP,US,2026-01-03,1.0,1,0,1,True
NGLOY,US,2026-01-03,1.0,2,2,0,True
NXE,US,2026-01-03,0.0,1,0,1,False
PAAS,US,2026-01-03,1.0,1,1,0,True
PLG,US,2026-01-03,1.0,2,2,0,True
SBSW,US,2026-01-03,1.0,2,2,0,True
SCCO,US,2026-01-03,1.0,1,1,0,True
SGML,US,2026-01-03,1.0,1,0,1,True
SQM,US,2026-01-03,1.0,1,0,1,True
SVM,US,2026-01-03,1.0,1,1,0,True
TECK,US,2026-01-03,1.0,2,2,0,True
TLOFF,US,2026-01-03,1.0,1,1,0,True
UEC,US,2026-01-03,0.0,1,0,1,False
USA,US,2026-01-03,1.0,1,0,1,True
USAR,US,2026-01-03,1.0,1,0,1,True
UUUU,US,2026-01-03,0.5,2,0,2,True
VALE,US,2026-01-03,1.0,1,1,0,True
WPM,US,2026-01-03,1.0,1,1,0,True
000426.SZ,CN_A,2026-01-04,1.0,1,1,0,True
000960.SZ,CN_A,2026-01-04,1.0,1,1,0,True
002155.SZ,CN_A,2026-01-04,1.0,1,0,1,True
2237.HK,HK,2026-01-04,1.0,1,0,1,True
2899.HK,HK,2026-01-04,0.5,2,2,0,True
600497.SH,CN_A,2026-01-04,0.5555555555555556,3,2,1,True
600516.SH,CN_A,2026-01-04,1.0,1,0,1,True
600531.SH,CN_A,2026-01-04,0.0,1,1,0,False
600884.SH,CN_A,2026-01-04,1.0,1,0,1,True
600961.SH,CN_A,2026-01-04,1.0,1,1,0,True
601020.SH,CN_A,2026-01-04,1.0,1,0,1,True
601168.SH,CN_A,2026-01-04,0.5,2,2,0,True
601899.SH,CN_A,2026-01-04,0.5,2,2,0,True
603659.SH,CN_A,2026-01-04,1.0,1,0,1,True
835185.BJ,CN_A,2026-01-04,1.0,1,0,1,True
AFMJF,US,2026-01-04,1.0,1,1,0,True
GPHOF,US,2026-01-04,1.0,1,0,1,True
HBM,US,2026-01-04,1.0,1,1,0,True
HL,US,2026-01-04,0.5,2,2,0,True
MLXEF,US,2026-01-04,1.0,1,1,0,True
NEXA,US,2026-01-04,0.5,2,2,0,True
NMG,US,2026-01-04,1.0,1,0,1,True
TECK,US,2026-01-04,0.5,2,2,0,True
UAMY,US,2026-01-04,1.0,1,0,1,True
WWR,US,2026-01-04,1.0,1,0,1,True
X,US,2026-01-04,1.0,1,1,0,True
000408.SZ,CN_A,2026-01-10,1.0,1,0,1,True
000630.SZ,CN_A,2026-01-10,1.0,1,1,0,True
000792.SZ,CN_A,2026-01-10,1.0,1,0,1,True
000807.SZ,CN_A,2026-01-10,1.0,1,1,0,True
000831.SZ,CN_A,2026-01-10,1.0,1,0,1,True
000933.SZ,CN_A,2026-01-10,1.0,1,1,0,True
000970.SZ,CN_A,2026-01-10,1.0,1,0,1,True
002340.SZ,CN_A,2026-01-10,1.0,1,1,0,True
002460.SZ,CN_A,2026-01-10,1.0,1,0,1,True
