dataset_id,ticker,company,market,query_symbol,published_at,news_title,news_content,news_source,news_url,event_category,history_scope,source_quality,source_url,source_note,retrieved_at,relevance_scope
airline_news_events,0753.HK / 601111.SH,Air China,CN_A/HK,601111,2026-08-07 17:02:00,3.38亿元主力资金今日撤离交通运输板块,0.83 -6132.99 601816 京沪高铁 -0.79 0.27 -4223.73 601006 大秦铁路 -0.83 0.50 -3924.60 601975 招商南油 -0.54 3.10 -3380.98 600233 圆通速递 -1.12 0.70 -3212.13 601111,证券时报网,http://finance.eastmoney.com/a/202608073835259577.html,other_news,latest_public_news_window,eastmoney_news_discovery,https://so.eastmoney.com/news/s,"Latest public Eastmoney news window retrieved through AkShare. Category is keyword-based discovery metadata, not sentiment or a trade signal.",2026-08-07T15:09:47.202811+00:00,broad_market_or_noise
airline_news_events,0670.HK / 600115.SH,China Eastern Airlines,CN_A/HK,600115,2026-08-07 17:02:00,3.38亿元主力资金今日撤离交通运输板块,600368 五洲交通 0.00 0.70 514.57 002120 韵达股份 0.00 1.19 506.99 600350 山东高速 0.46 0.25 505.44 交通运输行业资金流出榜  代码 简称 今日涨跌幅（%） 今日换手率（%） 主力资金流量（万元） 600115,证券时报网,http://finance.eastmoney.com/a/202608073835259577.html,other_news,latest_public_news_window,eastmoney_news_discovery,https://so.eastmoney.com/news/s,"Latest public Eastmoney news window retrieved through AkShare. Category is keyword-based discovery metadata, not sentiment or a trade signal.",2026-08-07T15:09:47.202811+00:00,broad_market_or_noise
airline_news_events,01055.HK / 600029.SH,China Southern Airlines,CN_A/HK,600029,2026-08-07 17:02:00,3.38亿元主力资金今日撤离交通运输板块,0.50 -3924.60 601975 招商南油 -0.54 3.10 -3380.98 600233 圆通速递 -1.12 0.70 -3212.13 601111 中国国航 -0.98 0.54 -2691.72 001317 三羊马 -2.57 6.46 -2550.60 600029,证券时报网,http://finance.eastmoney.com/a/202608073835259577.html,other_news,latest_public_news_window,eastmoney_news_discovery,https://so.eastmoney.com/news/s,"Latest public Eastmoney news window retrieved through AkShare. Category is keyword-based discovery metadata, not sentiment or a trade signal.",2026-08-07T15:09:47.202811+00:00,broad_market_or_noise
airline_news_events,600221.SH,Hainan Airlines Holdings,CN_A,600221,2026-08-07 17:02:00,3.38亿元主力资金今日撤离交通运输板块,1.78 -1613.96 600428 中远海特 -0.42 2.74 -1600.09 600751 海航科技 -1.88 1.34 -1573.30 600269 赣粤高速 -1.27 1.53 -1565.38 000582 北部湾港 0.00 1.64 -1492.22 600221,证券时报网,http://finance.eastmoney.com/a/202608073835259577.html,other_news,latest_public_news_window,eastmoney_news_discovery,https://so.eastmoney.com/news/s,"Latest public Eastmoney news window retrieved through AkShare. Category is keyword-based discovery metadata, not sentiment or a trade signal.",2026-08-07T15:09:47.202811+00:00,mentioned_in_body
airline_news_events,600221.SH,Hainan Airlines Holdings,CN_A,600221,2026-08-07 17:02:00,A股平均股价14.45元 68股股价不足2元,1.30 -1.52 0.86 28.77 有色金属 002323 *ST雅博 1.31 -1.50 1.66 14.50 建筑装饰 002431 ST棕榈 1.32 -0.75 0.88 8.01 建筑装饰 600567 山鹰国际 1.32 -1.49 0.96 0.56 轻工制造 600221,证券时报网,http://finance.eastmoney.com/a/202608073835260156.html,other_news,latest_public_news_window,eastmoney_news_discovery,https://so.eastmoney.com/news/s,"Latest public Eastmoney news window retrieved through AkShare. Category is keyword-based discovery metadata, not sentiment or a trade signal.",2026-08-07T15:09:47.202811+00:00,broad_market_or_noise
airline_news_events,603885.SH,Juneyao Airlines,CN_A,603885,2026-08-07 17:02:00,3.38亿元主力资金今日撤离交通运输板块,交通运输行业资金流入榜 代码 简称 今日涨跌幅（%） 今日换手率（%） 主力资金流量（万元） 601872 招商轮船 0.56 0.98 2347.49 002468 申通快递 4.74 2.26 2278.56 000429 粤高速A 4.30 1.21 1465.04 603885,证券时报网,http://finance.eastmoney.com/a/202608073835259577.html,other_news,latest_public_news_window,eastmoney_news_discovery,https://so.eastmoney.com/news/s,"Latest public Eastmoney news window retrieved through AkShare. Category is keyword-based discovery metadata, not sentiment or a trade signal.",2026-08-07T15:09:47.202811+00:00,broad_market_or_noise
airline_news_events,601021.SH,Spring Airlines,CN_A,601021,2026-08-07 17:02:00,3.38亿元主力资金今日撤离交通运输板块,1.53 -1565.38 000582 北部湾港 0.00 1.64 -1492.22 600221 海航控股 -0.75 0.39 -1424.04 600026 中远海能 1.37 1.17 -1320.73 600603 广汇物流 -3.73 1.20 -1230.99 601021,证券时报网,http://finance.eastmoney.com/a/202608073835259577.html,other_news,latest_public_news_window,eastmoney_news_discovery,https://so.eastmoney.com/news/s,"Latest public Eastmoney news window retrieved through AkShare. Category is keyword-based discovery metadata, not sentiment or a trade signal.",2026-08-07T15:09:47.202811+00:00,broad_market_or_noise
airline_news_events,0293.HK,Cathay Pacific,HK,00293,2026-08-07 15:42:00,港股评级汇总：国金证券维持百济神州买入评级,广发证券：维持国泰航空增持评级目标价 17.92 港元 广发证券就国泰航空 00293.HK) 发布研报称，客货业务量价齐升，中东局势强化香港枢纽中转需求。燃油套保有效对冲成本压力，叠加国航增发带来的一次性收益，核心盈利显著改善，运力扩张奠定中期增长基础。,财联社,http://finance.eastmoney.com/a/202608073835179544.html,financial_results_or_guidance,latest_public_news_window,eastmoney_news_discovery,https://so.eastmoney.com/news/s,"Latest public Eastmoney news window retrieved through AkShare. Category is keyword-based discovery metadata, not sentiment or a trade signal.",2026-08-07T15:09:47.202811+00:00,mentioned_in_body
airline_news_events,0753.HK / 601111.SH,Air China,CN_A/HK,601111,2026-08-07 10:38:00,今年以来112家公司完成定增，募资总额3989.70亿元,公用事业 601088 中国神华 600.80 煤炭 002230 科大讯飞 40.00 计算机 000958 电投产融 452.85 公用事业 688368 晶丰明源 38.33 电子 688981 中芯国际 406.01 电子 000878 云南铜业 38.24 有色金属 601111,证券时报网,http://finance.eastmoney.com/a/202608073834964314.html,other_news,latest_public_news_window,eastmoney_news_discovery,https://so.eastmoney.com/news/s,"Latest public Eastmoney news window retrieved through AkShare. Category is keyword-based discovery metadata, not sentiment or a trade signal.",2026-08-07T15:09:47.202811+00:00,broad_market_or_noise
airline_news_events,601021.SH,Spring Airlines,CN_A,601021,2026-08-07 09:24:00,王氏父子交班两年，春秋航空投诉不断屡遭约谈，低成本模式暴露服务短板,投诉人称，其购买春秋航空（601021）上海浦东飞往日本的国际航班，因边检拒绝出境而未能成行，当场申请退票时，春秋航空仅退还约50%票款。 目前该集体投诉已有四人参与。投诉人认为，根据新版《公共航空运输旅客服务管理规定》，非旅客个人原因导致的退票，应全额退还票款。,财中社,http://finance.eastmoney.com/a/202608073834732496.html,operating_update,latest_public_news_window,eastmoney_news_discovery,https://so.eastmoney.com/news/s,"Latest public Eastmoney news window retrieved through AkShare. Category is keyword-based discovery metadata, not sentiment or a trade signal.",2026-08-07T15:09:47.202811+00:00,direct_headline
airline_news_events,0293.HK,Cathay Pacific,HK,00293,2026-08-06 21:02:00,直击国泰航空业绩会：燃油成本大涨67%仍赚62亿港元，称“燃油价格压力下半年将持续”,8月5日，国泰航空（00293.HK，下称“国泰集团”）发布2026年中期业绩报告，上半年国泰集团（包括航空公司、附属公司及关联公司）录得总收益680.61亿港元，同比增长25.3%；股东应占溢利62.43亿港元，较去年同期37亿港元增长约71%。,时代财经,http://finance.eastmoney.com/a/202608063834118138.html,financial_results_or_guidance,latest_public_news_window,eastmoney_news_discovery,https://so.eastmoney.com/news/s,"Latest public Eastmoney news window retrieved through AkShare. Category is keyword-based discovery metadata, not sentiment or a trade signal.",2026-08-07T15:09:47.202811+00:00,direct_headline
airline_news_events,0293.HK,Cathay Pacific,HK,00293,2026-08-06 18:59:31,中东局势改变转机流向，国泰航空上半年盈利逆势大增,8月5日，国泰航空（00293.HK）发布2026年上半年业绩，在大部分航司受航油成本影响录得同比亏损的情况下，国泰航空盈利却逆势大增。 财报显示，上半年国泰集团实现收益680.61亿港元，同比增长25.3%；归母净利润62.43亿港元（约合人民币57亿元），同比增长71%。,界面新闻,http://finance.eastmoney.com/a/202608063834018636.html,financial_results_or_guidance,latest_public_news_window,eastmoney_news_discovery,https://so.eastmoney.com/news/s,"Latest public Eastmoney news window retrieved through AkShare. Category is keyword-based discovery metadata, not sentiment or a trade signal.",2026-08-07T15:09:47.202811+00:00,direct_headline
airline_news_events,0753.HK / 601111.SH,Air China,CN_A/HK,601111,2026-08-05 23:37:45,国泰航空上半年净利同比大增71%至62亿港元，主席白德利：集团承接了香港地区因中东地缘冲突带来的过境客增量,其中，“内地三大航司”中国国航（HK00753，SH601111）、中国东航（HK00670，SH600115）、南方航空（HK01055，SH600029）上半年累计预亏最高逼近90亿元；吉祥航空（SH603885）预计上半年盈利1.4亿元至2.1亿元，同比下滑超五成；华夏航空（,每日经济新闻,http://finance.eastmoney.com/a/202608053832930053.html,financial_results_or_guidance,latest_public_news_window,eastmoney_news_discovery,https://so.eastmoney.com/news/s,"Latest public Eastmoney news window retrieved through AkShare. Category is keyword-based discovery metadata, not sentiment or a trade signal.",2026-08-07T15:09:47.202811+00:00,mentioned_in_body
airline_news_events,0293.HK,Cathay Pacific,HK,00293,2026-08-05 23:37:45,国泰航空上半年净利同比大增71%至62亿港元，主席白德利：集团承接了香港地区因中东地缘冲突带来的过境客增量,今年是国泰航空（HK00293，股价14.800港元，市值900.0亿港元）成立80周年。,每日经济新闻,http://finance.eastmoney.com/a/202608053832930053.html,financial_results_or_guidance,latest_public_news_window,eastmoney_news_discovery,https://so.eastmoney.com/news/s,"Latest public Eastmoney news window retrieved through AkShare. Category is keyword-based discovery metadata, not sentiment or a trade signal.",2026-08-07T15:09:47.202811+00:00,direct_headline
airline_news_events,0670.HK / 600115.SH,China Eastern Airlines,CN_A/HK,600115,2026-08-05 23:37:45,国泰航空上半年净利同比大增71%至62亿港元，主席白德利：集团承接了香港地区因中东地缘冲突带来的过境客增量,其中，“内地三大航司”中国国航（HK00753，SH601111）、中国东航（HK00670，SH600115）、南方航空（HK01055，SH600029）上半年累计预亏最高逼近90亿元；吉祥航空（SH603885）预计上半年盈利1.4亿元至2.1亿元，同比下滑超五成；华夏航空（,每日经济新闻,http://finance.eastmoney.com/a/202608053832930053.html,financial_results_or_guidance,latest_public_news_window,eastmoney_news_discovery,https://so.eastmoney.com/news/s,"Latest public Eastmoney news window retrieved through AkShare. Category is keyword-based discovery metadata, not sentiment or a trade signal.",2026-08-07T15:09:47.202811+00:00,mentioned_in_body
airline_news_events,01055.HK / 600029.SH,China Southern Airlines,CN_A/HK,600029,2026-08-05 23:37:45,国泰航空上半年净利同比大增71%至62亿港元，主席白德利：集团承接了香港地区因中东地缘冲突带来的过境客增量,其中，“内地三大航司”中国国航（HK00753，SH601111）、中国东航（HK00670，SH600115）、南方航空（HK01055，SH600029）上半年累计预亏最高逼近90亿元；吉祥航空（SH603885）预计上半年盈利1.4亿元至2.1亿元，同比下滑超五成；华夏航空（,每日经济新闻,http://finance.eastmoney.com/a/202608053832930053.html,financial_results_or_guidance,latest_public_news_window,eastmoney_news_discovery,https://so.eastmoney.com/news/s,"Latest public Eastmoney news window retrieved through AkShare. Category is keyword-based discovery metadata, not sentiment or a trade signal.",2026-08-07T15:09:47.202811+00:00,mentioned_in_body
airline_news_events,603885.SH,Juneyao Airlines,CN_A,603885,2026-08-05 23:37:45,国泰航空上半年净利同比大增71%至62亿港元，主席白德利：集团承接了香港地区因中东地缘冲突带来的过境客增量,其中，“内地三大航司”中国国航（HK00753，SH601111）、中国东航（HK00670，SH600115）、南方航空（HK01055，SH600029）上半年累计预亏最高逼近90亿元；吉祥航空（SH603885）预计上半年盈利1.4亿元至2.1亿元，同比下滑超五成；华夏航空（,每日经济新闻,http://finance.eastmoney.com/a/202608053832930053.html,financial_results_or_guidance,latest_public_news_window,eastmoney_news_discovery,https://so.eastmoney.com/news/s,"Latest public Eastmoney news window retrieved through AkShare. Category is keyword-based discovery metadata, not sentiment or a trade signal.",2026-08-07T15:09:47.202811+00:00,mentioned_in_body
airline_news_events,0670.HK / 600115.SH,China Eastern Airlines,CN_A/HK,600115,2026-08-05 22:04:00,14股今日获机构买入评级,五洋自控 浙商证券 买入 未评级 7.89 603393 新天然气 长江证券 买入 买入 25.40 603179 新泉股份 国盛证券 买入 买入 39.72 603179 新泉股份 东吴证券 买入 买入 39.72 688586 江航装备 华创证券 推荐 未评级 10.84 600115,证券时报网,http://finance.eastmoney.com/a/202608053832890846.html,other_news,latest_public_news_window,eastmoney_news_discovery,https://so.eastmoney.com/news/s,"Latest public Eastmoney news window retrieved through AkShare. Category is keyword-based discovery metadata, not sentiment or a trade signal.",2026-08-07T15:09:47.202811+00:00,broad_market_or_noise
airline_news_events,0293.HK,Cathay Pacific,HK,00293,2026-08-05 19:08:34,上半年赚了62亿港元，国泰航空如何应对高油价,国泰航空（00293.HK）今日发布的半年报显示，上半年净利润62.43亿港元，同比增长71%。 虽然内地的上市航司尚未披露半年报，但从多家发布的业绩预告来看，国泰航空的业绩可以说是逆势增长。,第一财经,http://finance.eastmoney.com/a/202608053832729765.html,financial_results_or_guidance,latest_public_news_window,eastmoney_news_discovery,https://so.eastmoney.com/news/s,"Latest public Eastmoney news window retrieved through AkShare. Category is keyword-based discovery metadata, not sentiment or a trade signal.",2026-08-07T15:09:47.202811+00:00,direct_headline
airline_news_events,0293.HK,Cathay Pacific,HK,00293,2026-08-05 13:03:00,国泰航空：股东应占溢利达62.43亿港元 同比增长71%,8月5日，国泰航空（00293）发布2026年中期业绩，公司收益总额为680.61亿港元，同比增长25.3%；股东应占溢利为62.43亿港元，同比增长71%；基本每股普通股盈利为0.995港元，同比增长75.5%；边际利润率从6.7%提升至9.2%，增加2.5个百分点。,财中社,http://finance.eastmoney.com/a/202608053832412917.html,financial_results_or_guidance,latest_public_news_window,eastmoney_news_discovery,https://so.eastmoney.com/news/s,"Latest public Eastmoney news window retrieved through AkShare. Category is keyword-based discovery metadata, not sentiment or a trade signal.",2026-08-07T15:09:47.202811+00:00,direct_headline
airline_news_events,0293.HK,Cathay Pacific,HK,00293,2026-08-05 12:07:00,国泰航空：10月8日将派发股息0.26港元/股,南财智讯8月5日电，国泰航空（00293.HK）公告，公司宣布截至2026年6月30日止半年度中期股息，每股派发0.26港元，股息派发日为2026年10月8日；除净日为2026年9月2日，记录日期为2026年9月4日。,南方财经网,http://finance.eastmoney.com/a/202608053832386727.html,capital_or_management,latest_public_news_window,eastmoney_news_discovery,https://so.eastmoney.com/news/s,"Latest public Eastmoney news window retrieved through AkShare. Category is keyword-based discovery metadata, not sentiment or a trade signal.",2026-08-07T15:09:47.202811+00:00,direct_headline
airline_news_events,0670.HK / 600115.SH,China Eastern Airlines,CN_A/HK,600115,2026-08-04 16:49:00,6.52亿元资金今日流出交通运输股,龙洲股份 1.14 3.27 488.65 601326 秦港股份 -3.06 0.61 466.16 000828 东莞控股 -0.88 0.46 442.98 002930 宏川智慧 2.07 2.39 432.01 600548 深高速 -2.28 0.23 401.97 600115,证券时报网,http://finance.eastmoney.com/a/202608043831237438.html,other_news,latest_public_news_window,eastmoney_news_discovery,https://so.eastmoney.com/news/s,"Latest public Eastmoney news window retrieved through AkShare. Category is keyword-based discovery metadata, not sentiment or a trade signal.",2026-08-07T15:09:47.202811+00:00,broad_market_or_noise
airline_news_events,01055.HK / 600029.SH,China Southern Airlines,CN_A/HK,600029,2026-08-04 16:49:00,6.52亿元资金今日流出交通运输股,3.15 -2917.22 600377 宁沪高速 -3.15 0.42 -2408.35 600221 海航控股 -1.45 0.58 -1737.79 600233 圆通速递 -2.57 0.75 -1578.78 601000 唐山港 -3.23 0.93 -1548.94 600029,证券时报网,http://finance.eastmoney.com/a/202608043831237438.html,other_news,latest_public_news_window,eastmoney_news_discovery,https://so.eastmoney.com/news/s,"Latest public Eastmoney news window retrieved through AkShare. Category is keyword-based discovery metadata, not sentiment or a trade signal.",2026-08-07T15:09:47.202811+00:00,broad_market_or_noise
airline_news_events,600221.SH,Hainan Airlines Holdings,CN_A,600221,2026-08-04 16:49:00,6.52亿元资金今日流出交通运输股,0.47 -8322.17 000582 北部湾港 -1.17 2.04 -5017.88 600026 中远海能 -0.94 1.53 -4924.06 601975 招商南油 -1.33 3.15 -2917.22 600377 宁沪高速 -3.15 0.42 -2408.35 600221,证券时报网,http://finance.eastmoney.com/a/202608043831237438.html,other_news,latest_public_news_window,eastmoney_news_discovery,https://so.eastmoney.com/news/s,"Latest public Eastmoney news window retrieved through AkShare. Category is keyword-based discovery metadata, not sentiment or a trade signal.",2026-08-07T15:09:47.202811+00:00,broad_market_or_noise
airline_news_events,601021.SH,Spring Airlines,CN_A,601021,2026-08-04 16:49:00,6.52亿元资金今日流出交通运输股,1.38 0.76 -1001.76 001205 盛航股份 -0.88 2.61 -999.17 600611 大众交通 0.95 4.29 -984.48 601919 中远海控 -2.29 0.64 -931.85 600350 山东高速 -3.28 0.35 -892.45 601021,证券时报网,http://finance.eastmoney.com/a/202608043831237438.html,other_news,latest_public_news_window,eastmoney_news_discovery,https://so.eastmoney.com/news/s,"Latest public Eastmoney news window retrieved through AkShare. Category is keyword-based discovery metadata, not sentiment or a trade signal.",2026-08-07T15:09:47.202811+00:00,broad_market_or_noise
airline_news_events,600221.SH,Hainan Airlines Holdings,CN_A,600221,2026-08-04 16:48:00,A股平均股价14.01元 67股股价不足2元,1.31 -1.50 0.87 0.48 房地产 002323 *ST雅博 1.33 0.00 1.91 14.72 建筑装饰 002431 ST棕榈 1.35 0.00 0.97 8.19 建筑装饰 600567 山鹰国际 1.35 -0.74 1.32 0.58 轻工制造 600221,证券时报网,http://finance.eastmoney.com/a/202608043831238080.html,other_news,latest_public_news_window,eastmoney_news_discovery,https://so.eastmoney.com/news/s,"Latest public Eastmoney news window retrieved through AkShare. Category is keyword-based discovery metadata, not sentiment or a trade signal.",2026-08-07T15:09:47.202811+00:00,broad_market_or_noise
airline_news_events,0670.HK / 600115.SH,China Eastern Airlines,CN_A/HK,600115,2026-08-04 16:41:00,中国东航已回购3974万股，耗资1.48亿元,8月4日，中国东航（600115/00670）发布公告，截至2026年7月31日，公司已回购3974万股，占总股本的0.18%，回购金额为1.48亿元，回购价格区间为3.48元/股至4.02元/股。,财中社,http://finance.eastmoney.com/a/202608043831227311.html,capital_or_management,latest_public_news_window,eastmoney_news_discovery,https://so.eastmoney.com/news/s,"Latest public Eastmoney news window retrieved through AkShare. Category is keyword-based discovery metadata, not sentiment or a trade signal.",2026-08-07T15:09:47.202811+00:00,direct_headline
airline_news_events,0293.HK,Cathay Pacific,HK,00293,2026-08-03 07:28:09,一周前瞻丨美国7月非农数据周五发布，中国7月CPI、PPI周日公布；SpaceX上市后首份财报来袭叠加千亿解禁；AMD、闪迪、西部数据将发布业绩,终值 16:30 英国7月服务业PMI终值 20:15 美国7月ADP就业人数(万人) 21:45 美国7月标普全球服务业PMI终值 22:00 美国7月ISM非制造业PMI 22:30 美国至7月31日当周EIA原油库存(万桶) 财报方面，港股国泰航空00293,哈富证券,http://finance.eastmoney.com/a/202608033829225325.html,financial_results_or_guidance,latest_public_news_window,eastmoney_news_discovery,https://so.eastmoney.com/news/s,"Latest public Eastmoney news window retrieved through AkShare. Category is keyword-based discovery metadata, not sentiment or a trade signal.",2026-08-07T15:09:47.202811+00:00,mentioned_in_body
airline_news_events,601021.SH,Spring Airlines,CN_A,601021,2026-08-03 05:25:24,央行：继续实施好适度宽松的货币政策；查实作弊！河南通报“三支一扶”核查结果；包钢板材厂爆炸事故调查报告公布；小米手机涨价300元到500元丨每经早参,4被指摆渡车未开空调，春秋航空致歉：突发空调故障，车内温度异常时间约5分钟 春秋航空（SH601021，股价47.00元，市值459.82亿元）：8月2日，春秋航空发布关于摆渡车空调突发故障导致旅客不适的致歉公告：2日凌晨，浦东机坪摆渡车02521突发空调故障，导致有旅客在等待下客期间,每日经济新闻,http://finance.eastmoney.com/a/202608033829201674.html,financial_results_or_guidance,latest_public_news_window,eastmoney_news_discovery,https://so.eastmoney.com/news/s,"Latest public Eastmoney news window retrieved through AkShare. Category is keyword-based discovery metadata, not sentiment or a trade signal.",2026-08-07T15:09:47.202811+00:00,mentioned_in_body
airline_news_events,601021.SH,Spring Airlines,CN_A,601021,2026-08-02 00:07:14,上半程以“量升价弱”收尾 暑运民航8月客流有望走强,值得关注的是，财联社记者从飞常准、春秋航空（601021.SH）等公司获悉，8月5日起，国内航线燃油附加费将继续下调。800公里（含）以下航段向每位成人旅客收取燃油费40元，800公里以上航段向每位成人旅客收取燃油费70元；较此前分别下降了10元和30元。,财联社,http://finance.eastmoney.com/a/202608013829053948.html,operating_update,latest_public_news_window,eastmoney_news_discovery,https://so.eastmoney.com/news/s,"Latest public Eastmoney news window retrieved through AkShare. Category is keyword-based discovery metadata, not sentiment or a trade signal.",2026-08-07T15:09:47.202811+00:00,mentioned_in_body
airline_news_events,600221.SH,Hainan Airlines Holdings,CN_A,600221,2026-07-31 17:21:00,A股平均股价13.86元 73股股价不足2元,绿地控股 1.30 1.56 0.58 0.47 房地产 002431 ST棕榈 1.33 3.10 1.01 8.07 建筑装饰 600567 山鹰国际 1.34 0.75 0.78 0.57 轻工制造 600518 康美药业 1.36 0.74 0.82 2.59 医药生物 600221,证券时报网,http://finance.eastmoney.com/a/202607313828412845.html,other_news,latest_public_news_window,eastmoney_news_discovery,https://so.eastmoney.com/news/s,"Latest public Eastmoney news window retrieved through AkShare. Category is keyword-based discovery metadata, not sentiment or a trade signal.",2026-08-07T15:09:47.202811+00:00,broad_market_or_noise
airline_news_events,601021.SH,Spring Airlines,CN_A,601021,2026-07-31 09:52:00,6只股即将分红 抢权行情能否开启？,证券代码 证券简称 每10股派现（元） 每10股送转（股） 最新收盘价（元） 近5日涨跌幅（%） 600640 国脉文化 0.180 - 10.61 5.05 000681 视觉中国 0.040 - 16.74 2.95 600079 ST人福 4.800 - 17.94 2.63 601021,证券时报网,http://finance.eastmoney.com/a/202607313827877037.html,capital_or_management,latest_public_news_window,eastmoney_news_discovery,https://so.eastmoney.com/news/s,"Latest public Eastmoney news window retrieved through AkShare. Category is keyword-based discovery metadata, not sentiment or a trade signal.",2026-08-07T15:09:47.202811+00:00,broad_market_or_noise
airline_news_events,600221.SH,Hainan Airlines Holdings,CN_A,600221,2026-07-30 17:45:00,低价股一览 73股股价不足2元,1.28 -2.29 1.55 14.17 建筑装饰 002431 ST棕榈 1.29 -2.27 1.06 7.83 建筑装饰 600567 山鹰国际 1.33 0.00 1.08 0.57 轻工制造 600518 康美药业 1.35 0.00 1.03 2.57 医药生物 600221,证券时报网,http://finance.eastmoney.com/a/202607303826824042.html,other_news,latest_public_news_window,eastmoney_news_discovery,https://so.eastmoney.com/news/s,"Latest public Eastmoney news window retrieved through AkShare. Category is keyword-based discovery metadata, not sentiment or a trade signal.",2026-08-07T15:09:47.202811+00:00,broad_market_or_noise
airline_news_events,0670.HK / 600115.SH,China Eastern Airlines,CN_A/HK,600115,2026-07-30 17:11:00,中国东航：董事成国伟因工作变动辞职,7月30日，中国东航（600115/00670）发布公告，因工作变动原因，成国伟向公司请辞董事、董事会规划发展与数字化委员会主席、委员等职务，之后不在公司继续任职。 2026年一季度，中国东航实现收入370.60亿元，归母净利润16.33亿元。,财中社,http://finance.eastmoney.com/a/202607303826764883.html,financial_results_or_guidance,latest_public_news_window,eastmoney_news_discovery,https://so.eastmoney.com/news/s,"Latest public Eastmoney news window retrieved through AkShare. Category is keyword-based discovery metadata, not sentiment or a trade signal.",2026-08-07T15:09:47.202811+00:00,direct_headline
airline_news_events,600221.SH,Hainan Airlines Holdings,CN_A,600221,2026-07-29 20:18:00,A股平均股价13.86元 75股股价不足2元,雅博 1.31 0.77 1.50 14.50 建筑装饰 002431 ST棕榈 1.32 1.54 1.03 8.01 建筑装饰 600567 山鹰国际 1.33 0.76 1.12 0.57 轻工制造 600518 康美药业 1.35 0.75 0.92 2.57 医药生物 600221,证券时报网,http://finance.eastmoney.com/a/202607293825303014.html,other_news,latest_public_news_window,eastmoney_news_discovery,https://so.eastmoney.com/news/s,"Latest public Eastmoney news window retrieved through AkShare. Category is keyword-based discovery metadata, not sentiment or a trade signal.",2026-08-07T15:09:47.202811+00:00,broad_market_or_noise
airline_news_events,601021.SH,Spring Airlines,CN_A,601021,2026-07-29 20:18:00,免税店概念涨2.69%，主力资金净流入这些股,601888 中国中免 3.37 2.96 9705.43 2.93 600693 东百集团 9.99 13.75 7096.35 6.54 001979 招商蛇口 3.03 1.39 2663.25 3.01 000785 居然智家 3.21 2.02 2456.37 9.26 601021,证券时报网,http://finance.eastmoney.com/a/202607293825301194.html,other_news,latest_public_news_window,eastmoney_news_discovery,https://so.eastmoney.com/news/s,"Latest public Eastmoney news window retrieved through AkShare. Category is keyword-based discovery metadata, not sentiment or a trade signal.",2026-08-07T15:09:47.202811+00:00,broad_market_or_noise
airline_news_events,0753.HK / 601111.SH,Air China,CN_A/HK,601111,2026-07-28 20:31:18,这些航企入围世界500强，运旅客赚不过造飞机,相比之下，中国的国有三大航空中国国航（601111.SH），中国东航（600115.SH）和南方航空（600029.SH）依然无缘世界500强，并且在2025年，国有三大航中还有两家未能扭亏。2026年上半年，三大航发布的业绩预告也显示，亏损额最高合计近百亿。,第一财经,http://finance.eastmoney.com/a/202607283823737920.html,financial_results_or_guidance,latest_public_news_window,eastmoney_news_discovery,https://so.eastmoney.com/news/s,"Latest public Eastmoney news window retrieved through AkShare. Category is keyword-based discovery metadata, not sentiment or a trade signal.",2026-08-07T15:09:47.202811+00:00,mentioned_in_body
airline_news_events,0670.HK / 600115.SH,China Eastern Airlines,CN_A/HK,600115,2026-07-28 20:31:18,这些航企入围世界500强，运旅客赚不过造飞机,相比之下，中国的国有三大航空中国国航（601111.SH），中国东航（600115.SH）和南方航空（600029.SH）依然无缘世界500强，并且在2025年，国有三大航中还有两家未能扭亏。2026年上半年，三大航发布的业绩预告也显示，亏损额最高合计近百亿。,第一财经,http://finance.eastmoney.com/a/202607283823737920.html,financial_results_or_guidance,latest_public_news_window,eastmoney_news_discovery,https://so.eastmoney.com/news/s,"Latest public Eastmoney news window retrieved through AkShare. Category is keyword-based discovery metadata, not sentiment or a trade signal.",2026-08-07T15:09:47.202811+00:00,mentioned_in_body
airline_news_events,01055.HK / 600029.SH,China Southern Airlines,CN_A/HK,600029,2026-07-28 20:31:18,这些航企入围世界500强，运旅客赚不过造飞机,相比之下，中国的国有三大航空中国国航（601111.SH），中国东航（600115.SH）和南方航空（600029.SH）依然无缘世界500强，并且在2025年，国有三大航中还有两家未能扭亏。2026年上半年，三大航发布的业绩预告也显示，亏损额最高合计近百亿。,第一财经,http://finance.eastmoney.com/a/202607283823737920.html,financial_results_or_guidance,latest_public_news_window,eastmoney_news_discovery,https://so.eastmoney.com/news/s,"Latest public Eastmoney news window retrieved through AkShare. Category is keyword-based discovery metadata, not sentiment or a trade signal.",2026-08-07T15:09:47.202811+00:00,mentioned_in_body
airline_news_events,600221.SH,Hainan Airlines Holdings,CN_A,600221,2026-07-28 18:47:00,低价股一览 80股股价不足2元,山鹰国际 1.32 0.76 1.18 0.56 轻工制造 600518 康美药业 1.34 0.00 1.04 2.55 医药生物 600239 ST云城 1.34 -0.74 0.81 2.13 房地产 600022 山东钢铁 1.34 0.00 0.82 0.76 钢铁 600221,证券时报网,http://finance.eastmoney.com/a/202607283823623445.html,other_news,latest_public_news_window,eastmoney_news_discovery,https://so.eastmoney.com/news/s,"Latest public Eastmoney news window retrieved through AkShare. Category is keyword-based discovery metadata, not sentiment or a trade signal.",2026-08-07T15:09:47.202811+00:00,broad_market_or_noise
