month,airline_code,airline_name,announcement_date,announcement_time,announcement_id,announcement_title,source_pdf_url,source_quality,retrieved_at
2021-08,600115,China Eastern,2021-09-17,2021-09-17T00:00:00+08:00,1211072804,中国东航2021年8月运营数据公告,http://static.cninfo.com.cn/finalpage/2021-09-17/1211072804.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-08,600221,Hainan Airlines Holdings,2021-09-17,2021-09-17T00:00:00+08:00,1211073236,*ST海航：2021年8月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2021-09-17/1211073236.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-08,601021,Spring Airlines,2021-09-16,2021-09-16T00:00:00+08:00,1211063858,春秋航空2021年8月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2021-09-16/1211063858.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-08,601111,Air China,2021-09-16,2021-09-16T00:00:00+08:00,1211064763,中国国际航空股份有限公司2021年8月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2021-09-16/1211064763.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-08,603885,Juneyao Airlines,2021-09-16,2021-09-16T00:00:00+08:00,1211065140,上海吉祥航空股份有限公司2021年8月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2021-09-16/1211065140.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-09,600029,China Southern,2021-10-16,2021-10-16T00:00:00+08:00,1211286964,南方航空2021年9月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2021-10-16/1211286964.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-09,600115,China Eastern,2021-10-16,2021-10-16T00:00:00+08:00,1211287987,中国东航2021年9月运营数据公告,http://static.cninfo.com.cn/finalpage/2021-10-16/1211287987.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-09,600221,Hainan Airlines Holdings,2021-10-20,2021-10-20T00:00:00+08:00,1211322420,*ST海航：2021年9月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2021-10-20/1211322420.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-09,601021,Spring Airlines,2021-10-16,2021-10-16T00:00:00+08:00,1211287191,春秋航空2021年9月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2021-10-16/1211287191.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-09,601111,Air China,2021-10-16,2021-10-16T00:00:00+08:00,1211287993,中国国际航空股份有限公司2021年9月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2021-10-16/1211287993.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-09,603885,Juneyao Airlines,2021-10-16,2021-10-16T00:00:00+08:00,1211287896,上海吉祥航空股份有限公司2021年9月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2021-10-16/1211287896.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-10,600029,China Southern,2021-11-17,2021-11-17T00:00:00+08:00,1211601306,南方航空2021年10月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2021-11-17/1211601306.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2021-10,600115,China Eastern,2021-11-16,2021-11-16T00:00:00+08:00,1211586940,中国东航2021年10月运营数据公告,http://static.cninfo.com.cn/finalpage/2021-11-16/1211586940.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
