dataset_id,ticker,company,report_date,report_title,institution,rating,eps_2026_native,eps_2027_native,eps_2028_native,pe_2026,pe_2027,pe_2028,report_url,source_quality,source_note,retrieved_at
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2026-02-06,全年业绩扭亏为盈，盈利能力持续改善,国信证券,增持,0.31,0.46,,26.9,17.8,,https://pdf.dfcfw.com/pdf/H3_AP202602061819805581_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2025-11-04,2025年三季报点评：Q3盈利同比增长，重视价格回升的盈利释放能力,民生证券,买入,0.23,0.42,,30.0,16.0,,https://pdf.dfcfw.com/pdf/H3_AP202511041774937724_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2025-10-29,客座率再创新高，三季度业绩同比回升,中邮证券,买入,0.35,0.5,,18.72,13.23,,https://pdf.dfcfw.com/pdf/H3_AP202510291771297937_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2025-10-28,2025年三季报点评：三季度业绩亮眼，看好全年利润转盈,信达证券,增持,0.34,0.46,,19.61,14.51,,https://pdf.dfcfw.com/pdf/H3_AP202510281770762245_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2025-10-28,成本优化明显，Q3净利大增,国金证券,买入,0.363,0.541,,18.17,12.19,,https://pdf.dfcfw.com/pdf/H3_AP202510281770617253_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2025-09-02,2025年半年报点评：Q2投资损失收窄，看好全货机盈利潜力释放,民生证券,买入,0.23,0.42,,26.0,14.0,,https://pdf.dfcfw.com/pdf/H3_AP202509021737959312_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2025-08-31,油价下降毛利提升 H1扣非净利减亏,国金证券,买入,0.272,0.474,,22.21,12.75,,https://pdf.dfcfw.com/pdf/H3_AP202508301736966061_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2025-08-29,2025年中报点评：客座率高位提升，看好座收修复弹性,信达证券,增持,0.39,0.52,,15.61,11.63,,https://pdf.dfcfw.com/pdf/H3_AP202508291736467484_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2025-08-22,坐拥北京广州双核心枢纽，营收居三大航之首,中银证券,增持,0.37,0.51,,15.6,11.2,,https://pdf.dfcfw.com/pdf/H3_AP202508221732371695_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2025-05-07,控制机队增速，积极推广入境旅游,西南证券,,0.38,0.57,,14.96,9.9,,https://pdf.dfcfw.com/pdf/H3_AP202505071668752776_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2025-04-03,2024年年报点评：归母同比大幅减亏，淡季量价偏离压制盈利能力,民生证券,买入,0.23,0.42,,24.0,13.0,,https://pdf.dfcfw.com/pdf/H3_AP202504031650685789_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2025-04-01,全年业绩同比减亏，供需格局持续改善,国信证券,增持,0.37,0.47,,15.8,12.5,,https://pdf.dfcfw.com/pdf/H3_AP202504011649841134_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2025-03-28,2024年报点评：票价拖累客运业务增利，货运业务实现高增,信达证券,增持,0.36,0.44,,16.89,13.61,,https://pdf.dfcfw.com/pdf/H3_AP202503281648659957_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2025-03-28,货运景气拉动业绩减亏，客运有望逐步复苏,中邮证券,买入,0.37,0.53,,16.49,11.61,,https://pdf.dfcfw.com/pdf/H3_AP202503281648536716_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2025-03-27,客货运收入同增，全年净利大幅减亏,国金证券,买入,0.418,0.583,,14.65,10.49,,https://pdf.dfcfw.com/pdf/H3_AP202503271648191751_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2024-11-04,2024年三季报点评：客座率超过2019年同期，票价下跌拖累整体盈利,信达证券,增持,0.31,,,19.37,,,https://pdf.dfcfw.com/pdf/H3_AP202411041640696224_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2024-10-30,三季度业绩表现承压，静待盈利修复,国信证券,增持,0.45,,,13.4,,,https://pdf.dfcfw.com/pdf/H3_AP202410301640595973_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2024-10-30,Q3旺季出行旺盛，量增推动收入增长,国金证券,买入,0.624,,,9.62,,,https://pdf.dfcfw.com/pdf/H3_AP202410301640588141_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2024-09-04,民航需求逐步恢复，上半年明显减亏,中邮证券,买入,0.57,,,9.78,,,https://pdf.dfcfw.com/pdf/H3_AP202409041639727903_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2024-08-31,2024年中报点评：运营改善、单位盈利承压，静待修复,信达证券,增持,0.31,,,18.14,,,https://pdf.dfcfw.com/pdf/H3_AP202408311639676456_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2024-08-31,H1客收同比回落，量增推动收入增长,国金证券,买入,0.622,,,9.12,,,https://pdf.dfcfw.com/pdf/H3_AP202408311639669673_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2024-07-07,Q1转亏为盈，入境游带来增长潜力,西南证券,买入,0.62,,,8.97,,,https://pdf.dfcfw.com/pdf/H3_AP202407071637643797_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2024-05-30,公司率先扭亏为盈，国际航线复苏将助力公司业绩继续修复,群益证券,增持,0.58,,,10.24,,,https://pdf.dfcfw.com/pdf/H3_AP202405301634931264_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2024-04-01,23年业绩大幅减亏，静待盈利修复,国信证券,买入,0.8,,,7.0,,,https://pdf.dfcfw.com/pdf/H3_AP202404011629192749_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2024-03-31,经营修复毛利率回升，盈利弹性逐渐凸显,信达证券,买入,0.62,,,9.06,,,https://pdf.dfcfw.com/pdf/H3_AP202403311629188351_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2024-03-29,民航整体复苏，全年大幅减亏,中邮证券,买入,0.92,,,6.12,,,https://pdf.dfcfw.com/pdf/H3_AP202403291629026842_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2024-03-28,业绩同比大幅减亏 国际航线恢复可期,国金证券,买入,0.897,,,6.26,,,https://pdf.dfcfw.com/pdf/H3_AP202403281628430483_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2024-01-09,公司深度报告：航空巨头经营修复，盈利改善弹性可期,信达证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202401091616869535_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2023-10-31,2023年三季报业绩点评：单季归母净利润42.0亿元，盈利弹性率先释放,东吴证券国际经纪,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202310311607003598_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2023-10-31,2023年三季报点评：前三季度累计归母净利润领先三大航,西南证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202310311606788681_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2023-10-29,Q3盈利超2019年 国际航线恢复可期,国金证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202310291605637468_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2023-10-28,南方航空三季报点评：业绩初步兑现，实现历史同期次优盈利,中邮证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202310281605631615_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2023-08-30,测算Q2扣汇归母净利润转正，下半年盈利弹性可期,华金证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202308301596829174_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2023-08-30,经营持续好转，二季度扣汇盈利超越19年同期,国信证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202308301596815875_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2023-08-30,Q2实现大幅减亏 汇兑损失影响利润,国金证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202308301596814156_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2023-07-10,经营恢复领跑 盈利改善可期,国金证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202307101592122982_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2023-06-01,定增优化报表，客座率恢复领先三大航,华金证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202306011587486203_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2023-05-04,一季度实现大幅减亏，看好周期反转业绩弹性释放,国信证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202305041586233042_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2023-03-31,南方航空年报点评，跨越22年低谷，迎接23年高增,太平洋,增持,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202303311584750273_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2023-03-29,2022全年亏损在所难免，2023年业绩反转在即,国信证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202303291584639310_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2022-11-01,国际航线有序恢复，飞机引进数量增加,西南证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202211011579706878_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2022-04-01,计提减值导致全年亏损加大，看好疫情消退后业绩反转,国信证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202204011556506012_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2022-03-31,疫情反复+原油成本高企亏损扩大，客收回升,西南证券,增持,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202203311556251650_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2020-04-01,核心利润30.6亿略低于预期，疫情冲击仍待观察,西南证券,增持,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202004011377335266_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2019-11-04,Solid operating results; positive 4Q19 outlook,招银国际,持有,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201911041370282541_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2019-08-29,Fundamentals remained healthy,招银国际,持有,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201908291345316568_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2019-08-29,2019年半年报点评：需求放缓，租赁准则变更拖累业绩表现,民生证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201908291345292913_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2019-08-29,汇兑需求双煞，业绩低于预期,西南证券,增持,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201908291345289528_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2019-04-08,核心利润36亿元，成本控制亮眼,西南证券,增持,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201904081316629138_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2019-04-01,国际线客收表现亮眼，扣汇扣非净利润微降,国金证券,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201904011312259298_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2019-04-01,2018年年报点评：成本控制加强，扣汇后业绩降幅收窄,民生证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201904011312239917_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2018-10-31,旺季RASK稳定增长，扣汇利润总额小幅提升,国金证券,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201810311227816844_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2018-08-29,单位座收同比持平，油价汇率拉低业绩,国金证券,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201808291184375785_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2018-05-02,归母净利润高增64%，把握白云T2新机遇,国金证券,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201805021134482578_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2018-03-27,客公里收益降幅收窄，人民币升值增厚业绩,国金证券,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201803271111417464_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2018-02-27,供给结构改善，业绩弹性释放,川财证券,增持,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201802271095088113_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2018-02-07,或是此轮航空景气向上最大受益者,国金证券,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201802071088406402_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2018-01-31,航空盈利空间打开，强烈推荐行业龙头,群益证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201801311084543248_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2017-12-14,需求超预期客座率飙升，只剩票价上涨,国金证券,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201712141066265429_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2017-11-03,Conference call takeaways,德意志银行,卖出,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201711031006015502_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2017-11-03,"3Q17 earnings beats on better yield,controlled cost rise and FX gain",德意志银行,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201711031003065151_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2017-11-01,旺季公司景气依旧，期待明年量价齐升,国金证券,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201711010995113894_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2017-09-04,17年下半年盈利预期走强,中银国际,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201709040854565996_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2017-08-31,1H17 earning decline despite a lack of FX loss,德意志银行,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201708310842693108_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2017-08-30,国内航线供需好转，油价走高拖累业绩,国金证券,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201708300838180627_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2017-05-11,油价扰动减弱，最为受益国内市场景气回升,国金证券,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201705110570691032_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2017-05-02,供需改善提升营收，油价上涨拖累业绩,国金证券,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201705020547810525_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2017-04-07,携手美国航空将带来长期收益；短期挑战仍然存在,中银国际,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201704070482962673_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2017-04-05,【联讯交运公司点评】南方航空：业绩符合预期，静待与美航协同效应,联讯证券,增持,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201704050475872112_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2017-03-31,人民币贬值影响减弱，供需开始回暖,国金证券,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201703310456543487_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2017-03-29,【联讯交运事件点评】南方航空：牵手美航，强强合作，混改在路上,联讯证券,增持,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201703290448141545_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2017-03-29,计划与美国航空开展合作并向其发行新股,中银国际,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201703290446981835_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2017-03-28,混改加速，战略合作开拓国际航线,国金证券,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201703280444405535_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,01055.HK / 600029.SH,China Southern Airlines,2017-01-20,12月经营数据符合预期,中银国际,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201701200282190491_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
