dataset_id,company,target_year,ask_mn,operating_cost_actual_native_mn,cask_prior,cask_anchor,shrink_lambda,fuel_price_usd_per_gallon,fuel_price_ratio,cost_flat_ask_native_mn,cost_fuel_mechanical_native_mn,cost_nonfuel_drivers_native_mn,cost_company_shrink_native_mn,cost_full_cask_native_mn,error_flat_ask_pct,error_fuel_mechanical_pct,error_nonfuel_drivers_pct,error_company_shrink_pct,error_full_cask_pct,retrieved_at
airline_cost_engine_v2,China Southern Airlines,2019,344041.94000000006,155791.0,0.4614650174797741,0.4238290796537817,0.8289601593987151,1.878279069767442,0.9270889189521584,158763.31985587542,155353.67505248397,142405.3339891102,156548.6376643449,153138.99286095347,1.9078893234367955,-0.28071258770790974,-8.592066300935109,0.48631670914551783,-1.7022852019991763,2026-08-10T19:01:09.313737+00:00
airline_cost_engine_v2,China Southern Airlines,2020,214794.21,107830.0,0.4528256060874438,0.4238290796537817,0.8452675093321131,1.100358552631579,0.5858333675452281,97264.31832732368,85172.21385226348,78943.92786420092,96300.60012379885,84208.49564873864,-9.798462090954574,-21.012506860555057,-26.78853021960409,-10.692200571456134,-21.90624534105663,2026-08-10T19:01:09.313737+00:00
airline_cost_engine_v2,China Southern Airlines,2021,213932.9,117671.0,0.5020153941765935,0.4238290796537817,0.7524191599374337,1.8565493421052635,1.6872221674155259,107397.60912084175,127381.44949010063,110654.82448392341,103256.41725040086,123240.25761965974,-8.730605569051209,8.252202743327274,-5.962535812627234,-12.249902482004183,4.73290583037429,2026-08-10T19:01:09.313737+00:00
airline_cost_engine_v2,China Southern Airlines,2022,153885.00999999995,123846.0,0.5500369508383236,0.4238290796537817,0.6617759096895591,3.3740996677740864,1.81740371303462,84642.4416801249,101740.1198036164,82318.62028430446,78073.62267274097,95171.30079623245,-31.655086413671086,-17.84949065483229,-33.531466269153256,-36.959108350095306,-23.15351259125652,2026-08-10T19:01:09.313737+00:00
airline_cost_engine_v2,China Southern Airlines,2023,316221.57999999996,165425.0,0.8047957367647443,0.4238290796537817,0.5,2.6995548172757475,0.800081527839591,254493.7794570115,245900.70367041626,125430.82543146948,194258.8403375381,185665.76455094287,53.84239350582529,48.647848674877594,-24.176620564322516,17.430158886225232,12.235614055277534,2026-08-10T19:01:09.313737+00:00
airline_cost_engine_v2,China Southern Airlines,2024,362924.2899999999,178586.0,0.5231300153518935,0.4238290796537817,0.7125641859605689,2.337798013245033,0.8659939032481729,189856.58939927502,183245.92961265778,147207.20802808492,179497.7701236729,172887.11033705567,6.311015084763105,2.6093476603192833,-17.570689735989987,0.5105496084087724,-3.1911178160350384,2026-08-10T19:01:09.313737+00:00
airline_cost_engine_v2,China Southern Airlines,2025,386260.92999999993,181796.0,0.49207508265704686,0.4238290796537817,0.771182028266651,2.1148900000000004,0.9046504394382558,190069.37905693776,185063.2309816826,158702.46639285862,184037.56237038277,179031.4142951276,4.550913692786285,1.797196297873782,-12.702993249104145,1.233009730897705,-1.520707664014842,2026-08-10T19:01:09.313737+00:00
airline_cost_engine_v2,Hainan Airlines Holdings,2019,174368.49000000002,76636.514,0.44623753033055824,0.39383787567816153,0.7935609642680138,1.878279069767442,0.9270889189521584,77809.76434506864,76218.6823978466,67081.8337395867,75923.56211842838,74332.48017120632,1.5309286446257842,-0.5452121715157854,-12.467529851910141,-0.9303031210052382,-3.006443937146819,2026-08-10T19:01:09.313737+00:00
airline_cost_engine_v2,Hainan Airlines Holdings,2020,76962.91,50699.425,0.4395089617395895,0.39383787567816153,0.807228656496716,1.100358552631579,0.5858333675452281,33825.88866655747,29836.67231078061,26321.692624632673,33148.301310071976,29159.084954295122,-33.28151420542251,-41.149880278167636,-48.08285769585618,-34.61799357670827,-42.48635964945338,2026-08-10T19:01:09.313737+00:00
airline_cost_engine_v2,Hainan Airlines Holdings,2021,83835.66,46088.506,0.6587514037605907,0.39383787567816153,0.5,1.8565493421052635,1.6872221674155259,55226.85871019561,62437.21875607352,40228.018286354534,44122.258475336115,51332.618521214026,19.827834536870448,35.47242940804702,-12.7157250739381,-4.266242704122125,11.378352167054452,2026-08-10T19:01:09.313737+00:00
