dataset_id,company,ticker,period,target_year,row_status,ask_native_mn,target_revenue_native_mn,lf_prior,lf_normal,lf_shrink_lambda,yield_prior,yield_normal,yield_pressure_score,yield_modifier_delta_pct,recovery_overlay_active,revenue_base_decomposition_native_mn,revenue_dynamic_shrinkage_native_mn,revenue_residual_yield_native_mn,revenue_recovery_overlay_native_mn,error_base_decomposition_pct,error_dynamic_shrinkage_pct,error_residual_yield_pct,error_recovery_overlay_pct,retrieved_at
airline_earnings_model_v4,Hainan Airlines Holdings,600221.SH,FY,2020,historical_evaluated,76962.91,29401.026,0.8337987557270238,0.8395404087518654,0.7,0.4979041976093938,0.49316002560192645,-1.4241149806567357,-2.1361724709851035,False,31951.298349736808,31925.783681436686,31243.79387928758,31243.79387928758,8.674093039259256,8.587311481703686,6.267699226848666,6.267699226848666,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Hainan Airlines Holdings,600221.SH,FY,2021,historical_evaluated,83835.66,34002.019,0.7429155160583194,0.8337987557270238,0.5030435211117088,0.514211253697732,0.4979041976093938,0.7951994889051607,1.192799233357741,False,32026.523157546406,33438.134191538586,33836.983999824384,33836.983999824384,-5.809936881846911,-1.6583862518911419,-0.4853682370320911,-0.4853682370320911,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Hainan Airlines Holdings,600221.SH,FY,2022,historical_evaluated,49526.17,22864.193,0.7468308831826456,0.7903148194548346,0.7170159402184796,0.5430672951392295,0.5060577256535629,-0.1183587933291754,-0.17753818999376308,False,20086.795682615608,20023.99957592981,19988.449329518346,19988.449329518346,-12.147366484285671,-12.422014737498888,-12.57749910736694,-12.57749910736694,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Hainan Airlines Holdings,600221.SH,FY,2023,historical_evaluated,125546.03,58641.088,0.6768272208410221,0.7468308831826456,0.6768672973295643,0.6820925661964888,0.514211253697732,1.558310876287928,2.337466314431892,False,57959.43155515134,55132.84531650721,56421.557003968424,56421.557003968424,-1.1624212102760767,-5.982567519028281,-3.7849417050917933,-3.7849417050917933,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Hainan Airlines Holdings,600221.SH,FY,2024,historical_evaluated,148338.97999999998,65235.9,0.8142329152104612,0.7805318991965533,0.7870883664722443,0.5736544682246418,0.5286392744184807,0.1175702599517555,0.17635538992763325,False,69287.4094068147,67529.41251183195,67648.50427058304,67648.50427058304,6.210551869162062,3.515721423069129,3.6982769772212043,3.6982769772212043,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Hainan Airlines Holdings,600221.SH,FY,2025,historical_evaluated,160504.02,68470.91500000001,0.8349120372810978,0.8142329152104612,0.8297907673778948,0.5267331449333872,0.5267331449333872,-0.0128085316040305,-0.01921279740604575,False,70585.79072282957,70288.21892264293,70274.714589541,70274.714589541,3.0887212808965003,2.6541253649712715,2.634402635835964,2.634402635835964,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Hainan Airlines Holdings,600221.SH,H1,2020,historical_evaluated,31174.56,11711.856,0.8371170138018323,0.8454556745633897,0.7,0.46907887769393874,0.47737474136665703,-1.4241149806567357,-2.1361724709851035,False,12241.436346925724,12343.160661786034,12079.489461679499,12079.489461679499,4.521745715843206,5.390304165164217,3.138985500500513,3.138985500500513,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Hainan Airlines Holdings,600221.SH,H1,2021,historical_evaluated,46025.05,18333.571,0.6936187712031862,0.8371170138018323,0.5008376650591222,0.5416322978126332,0.48567060503937537,0.7951994889051607,1.192799233357741,False,17290.982069764577,18092.74442202485,18308.554538784138,18308.554538784138,-5.686774989091992,-1.3135824874223823,-0.1364516559041462,-0.1364516559041462,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Hainan Airlines Holdings,600221.SH,H1,2022,historical_evaluated,24767.51,11076.011,0.7678236090998272,0.8024703114508298,0.7906295823777948,0.518789686896561,0.5022301459679682,-0.1183587933291754,-0.17753818999376308,False,9865.864416838436,9892.515323805974,9874.952331155233,9874.952331155233,-10.925834067531747,-10.685215789276725,-10.843783640561277,-10.843783640561277,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Hainan Airlines Holdings,600221.SH,H1,2023,historical_evaluated,59614.8,27636.003,0.6702252265165131,0.7678236090998272,0.635201383890233,0.667237215365718,0.518789686896561,1.558310876287928,2.337466314431892,False,26659.691691365024,25797.248775784567,26400.250775968725,26400.250775968725,-3.5327514931698945,-6.653473818972422,-4.471530213798558,-4.471530213798558,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Hainan Airlines Holdings,600221.SH,H1,2024,historical_evaluated,69741.69,31742.628,0.8053357555506351,0.7865796823252311,0.8456271404236021,0.5756309788412522,0.5302109923545971,0.1175702599517555,0.17635538992763325,False,32330.58827782816,31821.955185155875,31878.074918305254,31878.074918305254,1.8522734722158374,0.24990742781560993,0.42670354296201474,0.42670354296201474,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Hainan Airlines Holdings,600221.SH,H1,2025,historical_evaluated,77921.56,33083.352,0.8251020300769885,0.8053357555506351,0.8406309625057624,0.5516234965203154,0.5416322978126332,-0.0128085316040305,-0.01921279740604575,False,35465.660385627016,35228.27462655429,35221.506289520636,35221.506289520636,7.200928084998814,6.483389671500905,6.4629312335722,6.4629312335722,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Hainan Airlines Holdings,600221.SH,H2,2020,historical_evaluated,45788.35,17689.170000000002,0.8303216535120501,0.8372978737321393,0.7650713829581515,0.528356577480806,0.49789704970651616,-1.4241149806567357,-2.1361724709851035,False,20087.61961943141,19854.674831292887,19430.544733343202,19430.544733343202,13.558859004867996,12.241981004721447,9.844298705610278,9.844298705610278,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Hainan Airlines Holdings,600221.SH,H2,2021,historical_evaluated,37810.61,15668.448,0.7764787331275314,0.8338097636220947,0.5082907684437128,0.4975341511764746,0.4977156004414954,0.7951994889051607,1.192799233357741,False,14607.17208839585,15140.202568753295,15320.794788922194,15320.794788922194,-6.773331421236806,-3.3713960134833076,-2.2188107659278478,-2.2188107659278478,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Hainan Airlines Holdings,600221.SH,H2,2022,historical_evaluated,24758.659999999996,11788.182,0.7212774403798299,0.8303216535120501,0.5,0.5745263446604826,0.49789704970651616,-0.1183587933291754,-0.17753818999376308,False,10259.81270229917,10299.424093192776,10281.138682077939,10281.138682077939,-12.965267228660283,-12.629240936449948,-12.784357400675194,-12.784357400675194,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Hainan Airlines Holdings,600221.SH,H2,2023,historical_evaluated,65931.23,31005.085000000003,0.6834315750529311,0.8034001933197907,0.5215507388731271,0.6966660658300263,0.5131268135936611,1.558310876287928,2.337466314431892,False,31391.41370025115,29738.676911630457,30433.808466797553,30433.808466797553,1.246017226694085,-4.084517389226782,-1.8425252928751856,-1.8425252928751856,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Hainan Airlines Holdings,600221.SH,H2,2024,historical_evaluated,78597.29000000001,33493.272,0.8222776975342339,0.8222776975342339,0.9,0.5719041358119652,0.528356577480806,0.1175702599517555,0.17635538992763325,False,36961.477242570036,36680.034604645865,36744.721822698484,36744.721822698484,10.354931111448407,9.514635072518063,9.707770034228025,9.707770034228025,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Hainan Airlines Holdings,600221.SH,H2,2025,historical_evaluated,82582.46,35387.56300000001,0.843616745564637,0.826299675523142,0.841401192990665,0.5051319194540342,0.5167442484674201,-0.0128085316040305,-0.01921279740604575,False,35191.503361109775,35204.82425109572,35198.060419535206,35198.060419535206,-0.5540354358118282,-0.5163925781051626,-0.5355061620513468,-0.5355061620513468,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Juneyao Airlines,603885.SH,FY,2020,historical_evaluated,31166.7184,10101.55207797,0.8522745651462639,0.8623769577347351,0.6125592435233905,0.4817179943884298,0.4785340670555225,-1.821206358003293,-2.731809537004939,False,12795.683058368268,12821.529685462909,12471.269914725513,12471.269914725513,26.670465682929766,26.92633356239167,23.45894787716354,23.45894787716354,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Juneyao Airlines,603885.SH,FY,2021,historical_evaluated,36180.9224,11767.10790477,0.7519112342607106,0.8573257614404994,0.5,0.4310527860927483,0.46566491361735474,0.775012595886161,1.1625188938292415,False,11726.722947276712,13052.550845047692,13204.289214748038,13204.289214748038,-0.3432020664730806,10.92403461139857,12.213547471553742,12.213547471553742,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Juneyao Airlines,603885.SH,FY,2022,historical_evaluated,23199.2457,8210.34838023,0.7510285475751164,0.8522745651462639,0.5257476962547856,0.4330456255944157,0.452795760179187,-0.2213104509330589,-0.33196567639958835,False,7545.082030887398,8201.098154196632,8173.873323236858,8173.873323236858,-8.10277857325179,-0.11266545102570635,-0.4442571167987408,-0.4442571167987408,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Juneyao Airlines,603885.SH,FY,2023,historical_evaluated,47740.5691,20095.67218149,0.6730823537077327,0.8020928997034873,0.5466519129964676,0.5257987099208288,0.46566491361735474,1.599147517660521,2.3987212764907815,False,16895.66588716474,17411.670946106693,17829.328401683517,17829.328401683517,-15.923857960186893,-13.356115740460407,-11.277770453948788,-11.277770453948788,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Juneyao Airlines,603885.SH,FY,2024,historical_evaluated,56013.51950000001,22094.9607804,0.8280693872164167,0.8280693872164167,0.9,0.5083328969790677,0.4785340670555225,0.2568618665934601,0.38529279989019016,False,23578.04581771309,23439.829664198925,23530.141640201608,23530.141640201608,6.71232256102805,6.086767463248588,6.495512139920723,6.495512139920723,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Juneyao Airlines,603885.SH,FY,2025,historical_evaluated,57178.0275,22499.43822361,0.8461823810232096,0.8371258841198131,0.8726283103740128,0.46616149201631474,0.4723477795359186,0.0751673243556745,0.11275098653351175,False,22554.309859303383,22561.634971021365,22587.073437029285,22587.073437029285,0.24388002557238497,0.2764368905268988,0.3894995623816344,0.3894995623816344,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Juneyao Airlines,603885.SH,H1,2020,historical_evaluated,12031.6642,4169.36324532,0.8537995928838426,0.8579075691607927,0.7878965597297826,0.4725903882339363,0.46934509475205,-1.821206358003293,-2.731809537004939,False,4854.746197839676,4852.622285828502,4720.0578874294115,4720.0578874294115,16.438552176738263,16.387611256357726,13.208123392164307,13.208123392164307,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Juneyao Airlines,603885.SH,H1,2021,historical_evaluated,18966.0658,6048.83727172,0.6792575377893276,0.8558535810223176,0.5,0.5101637128391452,0.47096774149299314,0.775012595886161,1.1625188938292415,False,6572.359096827243,7141.415108424966,7224.435408347182,7224.435408347182,8.654916665635115,18.06260918628233,19.435109324620626,19.435109324620626,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Juneyao Airlines,603885.SH,H1,2022,historical_evaluated,9985.4232,3410.71223804,0.7801187107555011,0.8537995928838426,0.6952794907092583,0.40882171315193944,0.46934509475205,-0.2213104509330589,-0.33196567639958835,False,3184.645706863338,3424.100957831629,3412.734117926358,3412.734117926358,-6.628132642071661,0.3925490882022542,0.059280283566809366,0.059280283566809366,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Juneyao Airlines,603885.SH,H1,2023,historical_evaluated,22776.0607,9330.88306415,0.6622978783713442,0.8169591518196718,0.5375457873315537,0.5157333783434735,0.47096774149299314,1.599147517660521,2.3987212764907815,False,7779.599062344389,8273.738715128055,8472.202646049085,8472.202646049085,-16.625264630801873,-11.329520922661429,-9.20256327506701,-9.20256327506701,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Juneyao Airlines,603885.SH,H1,2024,historical_evaluated,27467.886700000003,10955.54496983,0.8068145559517235,0.8068145559517235,0.9,0.507773942572001,0.4725903882339363,0.2568618665934601,0.38529279989019016,False,11253.027562269408,11175.055560654004,11218.112245112932,11218.112245112932,2.7153609725361294,2.0036483025582363,2.3966610150933043,2.3966610150933043,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Juneyao Airlines,603885.SH,H1,2025,historical_evaluated,28622.8614,11067.18224521,0.8450627692446393,0.8259386625981814,0.8501314041531873,0.471975842114663,0.47228311517429966,0.0751673243556745,0.11275098653351175,False,11416.205718982788,11378.596775075059,11391.426255192628,11391.426255192628,3.1536796452759974,2.813855622553274,2.9297792590608385,2.9297792590608385,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Juneyao Airlines,603885.SH,H2,2020,historical_evaluated,19135.0542,5932.18883265,0.8508110317247847,0.8667476599495275,0.5,0.49050831317252774,0.48742849186237525,-1.821206358003293,-2.731809537004939,False,7985.62994961784,8035.114746830455,7815.61071586725,7815.61071586725,34.61523520063903,35.44940954350986,31.749189655783372,31.749189655783372,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Juneyao Airlines,603885.SH,H2,2021,historical_evaluated,17214.856600000003,5718.2706330500005,0.7975941400782657,0.8587793458371561,0.5,0.38868995367260695,0.4743313557996393,0.775012595886161,1.1625188938292415,False,5336.895260959918,6152.097467592471,6223.6167630200225,6223.6167630200225,-6.6694180209981635,7.586678952113135,8.837394422174839,8.837394422174839,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Juneyao Airlines,603885.SH,H2,2022,historical_evaluated,13213.8225,4799.63614219,0.7189791403780846,0.8508110317247847,0.5,0.46200322364499774,0.46200322364499774,-0.2213104509330589,-0.33196567639958835,False,4389.244412996465,4791.649962790284,4775.743329580606,4775.743329580606,-8.550475849327189,-0.1663913505758452,-0.49780466480303653,-0.49780466480303653,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Juneyao Airlines,603885.SH,H2,2023,historical_evaluated,24964.5084,10764.78911734,0.68123196750978,0.8242025859015252,0.5101662443087237,0.5331934759532564,0.4747158577536865,1.599147517660521,2.3987212764907815,False,9067.819458649898,9462.785024304632,9689.77086203121,9689.77086203121,-15.764077123969034,-12.095026468638292,-9.98643116544795,-9.98643116544795,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Juneyao Airlines,603885.SH,H2,2024,historical_evaluated,28545.632800000007,11139.41581057,0.8474609698302731,0.8474609698302731,0.9,0.5088183933601516,0.48742849186237525,0.2568618665934601,0.38529279989019016,False,12308.983313007031,12257.23833994026,12304.464596729431,12304.464596729431,10.499361208217461,10.034839783156112,10.45879609821132,10.45879609821132,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Juneyao Airlines,603885.SH,H2,2025,historical_evaluated,28555.1661,11432.2559784,0.8472597216341967,0.847360345732235,0.8997002162091862,0.46058117131553955,0.4747158577536865,0.0751673243556745,0.11275098653351175,False,11143.136008103922,11177.568625333613,11190.17144422914,11190.17144422914,-2.528984400299805,-2.2277961020781056,-2.1175569776276326,-2.1175569776276326,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Spring Airlines,601021.SH,FY,2020,historical_evaluated,37841.699,9372.91814,0.908130196204294,0.9056220185814186,0.8371202015082755,0.37296704440200845,0.37296704440200845,-1.7343147763277589,-2.6014721644916383,False,12817.083172143739,12811.317278885894,12478.03442597097,12478.03442597097,36.74592032811395,36.68440380602635,33.128597087811215,33.128597087811215,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Spring Airlines,601021.SH,FY,2021,historical_evaluated,41481.3743,10858.107439,0.7966957508963856,0.8978574349212949,0.5,0.31089353872073694,0.36782733942591894,0.7504681971894619,1.1257022957841927,False,10274.420438907879,11927.229010634112,12061.494101430259,12061.494101430259,-5.375586890912887,9.84629759504918,11.08283988891059,11.08283988891059,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Spring Airlines,601021.SH,FY,2022,historical_evaluated,30353.8001,8368.966339,0.8287005428361615,0.8900928512611713,0.6270716507213308,0.3158663594409452,0.36268763444982943,-0.2269350378539574,-0.3404025567809361,False,7945.368933153425,8616.231355776687,8586.901483943462,8586.901483943462,-5.061525984070226,2.9545466759068217,2.6040867666998313,2.6040867666998313,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Spring Airlines,601021.SH,FY,2023,historical_evaluated,47466.865699999995,17937.857423,0.746522656976976,0.8593966970486664,0.5270624834166271,0.36933099690489324,0.36600931567736134,1.4991270212197414,2.248690531829612,True,13087.277373917133,13963.475573329177,14277.47092646097,15705.21801910707,-27.041022429264228,-22.156391122692575,-20.405929260234103,-12.446522186257491,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Spring Airlines,601021.SH,FY,2024,historical_evaluated,55093.478299999995,19999.927181,0.8939240157160832,0.8900928512611713,0.88690231099473,0.4227459027918212,0.36933099690489324,0.2234648389514403,0.3351972584271604,False,20819.97503118358,20512.50697909946,20581.264340128084,20581.264340128084,4.100254179738361,2.562908321918367,2.9066963787766076,2.9066963787766076,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Spring Airlines,601021.SH,FY,2025,historical_evaluated,61749.0019,21459.531429,0.9148895922949922,0.8920084334886272,0.8217033497675555,0.3967889188490082,0.37114902065345085,-0.0343951667377364,-0.0515927501066046,False,22416.002394596144,22058.93702961047,22047.556217352616,22047.556217352616,4.457091566797167,2.7931905344421804,2.7401567005231664,2.7401567005231664,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Spring Airlines,601021.SH,H1,2020,historical_evaluated,15804.7609,4045.326448,0.91703732268521,0.91703732268521,0.9,0.37485126517902173,0.3725132840070899,-1.7343147763277589,-2.6014721644916383,False,5432.927661630269,5429.5390956145475,5288.291147381944,5288.291147381944,34.3013408551069,34.2175758967215,30.725943019912847,30.725943019912847,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Spring Airlines,601021.SH,H1,2021,historical_evaluated,21574.2032,5454.034171,0.7386001581333635,0.905071812570502,0.5,0.3465422952350236,0.35952778962105675,0.7504681971894619,1.1257022957841927,False,5522.050940959583,6259.472478651952,6329.935504048116,6329.935504048116,1.2470910123966394,14.767753233644921,16.059696466615982,16.059696466615982,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Spring Airlines,601021.SH,H1,2022,historical_evaluated,14730.8105,3653.669165,0.832558835822961,0.8931063024557938,0.7223008284915328,0.3036464132047838,0.3465422952350236,-0.2269350378539574,-0.3404025567809361,False,3724.000515278617,3948.2529803268158,3934.8130262336035,3934.8130262336035,1.9249512504402544,8.062684441950996,7.694836301184482,7.694836301184482,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Spring Airlines,601021.SH,H1,2023,historical_evaluated,22044.4174,8030.371802,0.726086049372504,0.8628325691393774,0.5569626607032789,0.3415973435830542,0.34472545377540265,1.4991270212197414,2.248690531829612,True,5467.65625114582,5947.904727479755,6081.654697928838,6689.820167721722,-31.91278827483336,-25.93238676696884,-24.26683536104549,-16.693518897150028,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Spring Airlines,601021.SH,H1,2024,historical_evaluated,26776.060299999997,9875.103007,0.8795032387655662,0.8795032387655662,0.9,0.41418997653539313,0.3465422952350236,0.2234648389514403,0.3351972584271604,False,9754.021424116732,9594.71362574483,9626.874842772264,9626.874842772264,-1.2261298216073135,-2.8393565217133987,-2.513676708503987,-2.513676708503987,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Spring Airlines,601021.SH,H1,2025,historical_evaluated,29307.9502,10304.467333,0.9130559957694747,0.88630477061068,0.8277492316643074,0.4039220337330567,0.35952778962105675,-0.0343951667377364,-0.0515927501066046,False,10808.872698461402,10550.725623683269,10545.282214177809,10545.282214177809,4.895016395908658,2.3898206741325367,2.336994949817539,2.336994949817539,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Spring Airlines,601021.SH,H2,2020,historical_evaluated,22036.938100000003,5327.591692,0.9000441121155487,0.8939966000545816,0.6691852702044644,0.37122421194741684,0.38156535412524795,-1.7343147763277589,-2.6014721644916383,False,7362.9413474724715,7414.277173972145,7221.396817093002,7221.396817093002,38.2039347821791,39.167518882979465,35.547114617225105,35.547114617225105,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Spring Airlines,601021.SH,H2,2021,historical_evaluated,19907.1711,5404.073267999999,0.838361564395373,0.8906060121687088,0.5,0.28836883429531573,0.3763947830363324,0.7504681971894619,1.1257022957841927,False,4812.704872260929,5720.100368163017,5784.491669328588,5784.491669328588,-10.943012176404688,5.847942551674112,7.039475271018625,7.039475271018625,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Spring Airlines,601021.SH,H2,2022,historical_evaluated,15622.9896,4715.297174000001,0.8245191553108219,0.8872154242828361,0.5,0.3292387390134737,0.37122421194741684,-0.2269350378539574,-0.3404025567809361,False,4241.073733655809,4683.017124895776,4667.076014868141,4667.076014868141,-10.057127320819681,-0.6845814359743074,-1.0226536600439484,-1.0226536600439484,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Spring Airlines,601021.SH,H2,2023,historical_evaluated,25422.4483,9907.485621000002,0.7657921951122595,0.8627884943391045,0.5,0.39412500497849234,0.3763947830363324,1.4991270212197414,2.248690531829612,True,7672.948756565205,7975.362995051358,8154.70422760012,8970.174650360133,-22.554025813557075,-19.501644512643026,-17.691485614520285,-9.460634175972304,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Spring Airlines,601021.SH,H2,2024,historical_evaluated,28317.418,10124.824174,0.9064286188360544,0.8872154242828361,0.8202606343152997,0.4299445703763045,0.38156535412524795,0.2234648389514403,0.3351972584271604,False,11035.696025344918,10771.304420998884,10807.409538114916,10807.409538114916,8.996421426102263,6.3851009744841924,6.741700916325621,6.741700916325621,2026-08-10T21:05:59.950266+00:00
airline_earnings_model_v4,Spring Airlines,601021.SH,H2,2025,historical_evaluated,32441.051700000004,11155.064095999998,0.9166233835302356,0.8906060121687088,0.7935434841249667,0.39007031978520135,0.3825309760578811,-0.0343951667377364,-0.0515927501066046,False,11599.21940913341,11485.232855177757,11479.307307691626,11479.307307691626,3.981647342507677,2.9598105070158365,2.906690709270743,2.906690709270743,2026-08-10T21:05:59.950266+00:00
