date,series_id,metric,index_value,source_agency,yield_pct,yield_bp,delta_bp_1m,delta_bp_12m,ip_reval_pre_tax_hkdm,ip_reval_calibrated_hkdm,eps_impact_hkd
2002-09-01,overall,rental_yield,5.759783,Centaline Property Agency,5.759783,575.9783,11.33439999999996,-19.476599999999962,-2779.5528084210428,-1167.4121795368378,-0.1540473541513453
2002-10-01,overall,rental_yield,5.8098936,Centaline Property Agency,5.8098936,580.9893599999999,5.0110599999999295,-32.364540000000034,-1228.8701559999827,-516.1254655199928,-0.06810599012683798
2002-11-01,overall,rental_yield,5.794404,Centaline Property Agency,5.794404,579.4404,-1.5489599999999655,-17.210720000000038,379.8539065263073,159.53864074104905,0.02105212359597891
2002-12-01,overall,rental_yield,5.775085,Centaline Property Agency,5.775085,577.5085,-1.9318999999999278,-0.7516399999999521,473.76288736840337,198.9804126947294,0.026256712616898464
2003-01-01,overall,rental_yield,5.7775345,Centaline Property Agency,5.7775345,577.7534499999999,0.2449499999999034,8.310449999999946,-60.069475263134215,-25.22917961051637,-0.003329148380095752
2003-02-01,overall,rental_yield,5.6469455,Centaline Property Agency,5.6469455,564.69455,-13.05889999999988,-3.877589999999941,3202.45466631576,1345.0309598526192,0.17748526548621824
2003-03-01,overall,rental_yield,5.7320485,Centaline Property Agency,5.7320485,573.2048500000001,8.51030000000003,12.10523000000012,-2086.9943063157966,-876.5376086526345,-0.11566463139065174
2003-04-01,overall,rental_yield,5.96048,Centaline Property Agency,5.96048,596.048,22.843149999999923,32.88585999999998,-5601.86174263156,-2352.781931905255,-0.31046432259160645
2003-05-01,overall,rental_yield,5.897771,Centaline Property Agency,5.897771,589.7771,-6.270899999999983,38.38984000000005,1537.8227084210487,645.8855375368404,0.0852286449346831
2003-06-01,overall,rental_yield,5.836242,Centaline Property Agency,5.836242,583.6242000000001,-6.152899999999931,33.7342000000001,1508.8853821052464,633.7318604842035,0.08362489107123494
2003-07-01,overall,rental_yield,5.7584763,Centaline Property Agency,5.7584763,575.84763,-7.776570000000106,24.403189999999995,1907.0605398947628,800.9654267558003,0.10569240832092991
2003-08-01,overall,rental_yield,5.7808294,Centaline Property Agency,5.7808294,578.08294,2.2353100000000268,13.439039999999977,-548.1686007368487,-230.23081230947645,-0.030380398716125162
2003-09-01,overall,rental_yield,5.6073017,Centaline Property Agency,5.6073017,560.7301699999999,-17.352770000000078,-15.24813000000006,4255.447186210546,1787.2878182084291,0.23584382990690833
2003-10-01,overall,rental_yield,5.369144,Centaline Property Agency,5.369144,536.9144,-23.81576999999993,-44.07495999999992,5840.378880947351,2452.9591299978874,0.32368333176674435
2003-11-01,overall,rental_yield,5.170433,Centaline Property Agency,5.170433,517.0433,-19.871099999999956,-62.39709999999991,4873.021228421042,2046.6689159368375,0.27007079149110685
2003-12-01,overall,rental_yield,5.135822,Centaline Property Agency,5.135822,513.5822000000001,-3.4610999999999876,-63.92629999999997,848.7710178947339,356.4838275157882,0.047040275396423394
2004-01-01,overall,rental_yield,4.814726,Centaline Property Agency,4.814726,481.47260000000006,-32.1096,-96.28084999999987,7874.287907368423,3307.200921094737,0.4364058902860368
2004-02-01,overall,rental_yield,4.5451365,Centaline Property Agency,4.5451365,454.51365,-26.958950000000073,-110.18090000000007,6611.185875263176,2776.698067610534,0.36640271370327826
2004-03-01,overall,rental_yield,4.336265,Centaline Property Agency,4.336265,433.6265,-20.887149999999963,-139.57835000000006,5122.188774210517,2151.319285168417,0.28388006363480006
2004-04-01,overall,rental_yield,4.244278,Centaline Property Agency,4.244278,424.42780000000005,-9.198699999999974,-171.62019999999995,2255.8117252631514,947.4409246105236,0.1250207683363902
2004-05-01,overall,rental_yield,4.3012376,Centaline Property Agency,4.3012376,430.12376000000006,5.695960000000014,-159.65333999999996,-1396.829264421056,-586.6682910568435,-0.07741455810205233
2004-06-01,overall,rental_yield,4.356818,Centaline Property Agency,4.356818,435.68179999999995,5.558039999999892,-147.94240000000013,-1363.006925052605,-572.4629085220942,-0.0755400688406382
2004-07-01,overall,rental_yield,4.3717003,Centaline Property Agency,4.3717003,437.17002999999994,1.4882299999999873,-138.67760000000004,-364.960992736839,-153.28361694947236,-0.020226734001681207
2004-08-01,overall,rental_yield,4.3541207,Centaline Property Agency,4.3541207,435.41207,-1.7579599999999118,-142.67086999999998,431.10730652629417,181.06506874104355,0.023892670693101213
2004-09-01,overall,rental_yield,4.437443,Centaline Property Agency,4.437443,443.7443,8.332229999999981,-116.98586999999992,-2043.3259190526271,-858.1968860021034,-0.1132444580816334
2004-10-01,overall,rental_yield,4.3256617,Centaline Property Agency,4.3256617,432.56617000000006,-11.178129999999953,-104.34822999999994,2741.2304695789358,1151.316797223153,0.1519234675730322
2004-11-01,overall,rental_yield,4.282987,Centaline Property Agency,4.282987,428.29870000000005,-4.267470000000003,-88.74459999999999,1046.518406210527,439.5377306084213,0.05799975847157718
2004-12-01,overall,rental_yield,4.3009458,Centaline Property Agency,4.3009458,430.09458,1.7958799999999542,-83.48762000000005,-440.40648799998877,-184.97072495999527,-0.024408046510914733
2005-01-01,overall,rental_yield,4.333812,Centaline Property Agency,4.333812,433.3812,3.286619999999971,-48.09140000000008,-805.9830119999929,-338.512865039997,-0.04466889426003069
2005-02-01,overall,rental_yield,4.2523336,Centaline Property Agency,4.2523336,425.23336,-8.147839999999974,-29.28028999999998,1998.10766821052,839.2052206484184,0.11073838880298013
2005-03-01,overall,rental_yield,4.1923933,Centaline Property Agency,4.1923933,419.23933,-5.994030000000009,-14.387170000000026,1469.9254411578972,617.3686852863168,0.08146566754338942
2005-04-01,overall,rental_yield,4.128862,Centaline Property Agency,4.128862,412.8862,-6.3531300000000215,-11.541600000000074,1557.9881011579,654.355002486318,0.08634624391935553
2005-05-01,overall,rental_yield,4.136032,Centaline Property Agency,4.136032,413.6032,0.7170000000000414,-16.520560000000046,-175.8310421052733,-73.84903768421478,-0.009744843390609237
2005-06-01,overall,rental_yield,4.249142,Centaline Property Agency,4.249142,424.9142,11.310999999999979,-10.767599999999959,-2773.814389473679,-1165.0020435789452,-0.15372932160554328
2005-07-01,overall,rental_yield,4.304465,Centaline Property Agency,4.304465,430.4465,5.532300000000021,-6.723529999999926,-1356.6946642105315,-569.8117589684232,-0.07519023304025743
2005-08-01,overall,rental_yield,4.2962136,Centaline Property Agency,4.2962136,429.62136,-0.8251400000000331,-5.790710000000047,202.3503850526397,84.98716172210867,0.011214588668517666
2005-09-01,overall,rental_yield,4.324359,Centaline Property Agency,4.324359,432.4359,2.8145400000000222,-11.308400000000006,-690.2140882105317,-289.8899170484233,-0.03825279151548669
2005-10-01,overall,rental_yield,4.2874293,Centaline Property Agency,4.2874293,428.74293000000006,-3.6929699999999457,-3.8232399999999984,905.6328641052498,380.3658029242049,0.050191651738097066
2005-11-01,overall,rental_yield,4.460763,Centaline Property Agency,4.460763,446.0763,17.333369999999945,17.77759999999995,-4250.689693578935,-1785.2896713031525,-0.23558016189884826
2005-12-01,overall,rental_yield,4.5140657,Centaline Property Agency,4.5140657,451.40657,5.3302699999999845,21.31198999999998,-1307.1505283157856,-549.0032218926299,-0.07244441615015279
2006-01-01,overall,rental_yield,4.347088,Centaline Property Agency,4.347088,434.70880000000005,-16.697769999999934,1.327600000000075,4094.8205019999837,1719.824610839993,0.2269416368513294
2006-02-01,overall,rental_yield,4.311537,Centaline Property Agency,4.311537,431.1537,-3.5551000000000386,5.92034000000001,871.822786315799,366.1655702526356,0.048317842033407644
2006-03-01,overall,rental_yield,4.334338,Centaline Property Agency,4.334338,433.43379999999996,2.2800999999999476,14.194469999999967,-559.1525231578819,-234.84405972631038,-0.030989145627512316
2006-04-01,overall,rental_yield,4.3929605,Centaline Property Agency,4.3929605,439.29605,5.862250000000017,26.409850000000006,-1437.608823684215,-603.7957059473703,-0.07967462784741407
2006-05-01,overall,rental_yield,4.400057,Centaline Property Agency,4.400057,440.00570000000005,0.7096500000000674,26.402500000000032,-174.02859000001655,-73.09200780000695,-0.009644948552505028
2006-06-01,overall,rental_yield,4.4796343,Centaline Property Agency,4.4796343,447.96342999999996,7.957729999999913,23.049229999999966,-1951.4866927368207,-819.6244109494646,-0.1081545782353522
2006-07-01,overall,rental_yield,4.524911,Centaline Property Agency,4.524911,452.4911,4.527670000000057,22.044600000000003,-1110.3276630526457,-466.33761848211117,-0.061536171651823915
2006-08-01,overall,rental_yield,4.5409985,Centaline Property Agency,4.5409985,454.09984999999995,1.6087499999999295,24.478489999999965,-394.5163026315617,-165.6968471052559,-0.021864737523906583
2006-09-01,overall,rental_yield,4.611278,Centaline Property Agency,4.611278,461.12780000000004,7.027950000000089,28.691900000000032,-1723.47527526318,-723.8596156105356,-0.09551781325945484
2006-10-01,overall,rental_yield,4.644862,Centaline Property Agency,4.644862,464.4862,3.3583999999999605,35.74326999999994,-823.5857347368325,-345.90600858946965,-0.0456444658898463
2006-11-01,overall,rental_yield,4.572799,Centaline Property Agency,4.572799,457.2799,-7.206299999999999,11.203599999999994,1767.2123273684208,742.2291774947367,0.09794179208611338
2006-12-01,overall,rental_yield,4.6049523,Centaline Property Agency,4.6049523,460.49523,3.2153299999999945,9.088660000000004,-788.5004527368408,-331.1701901494731,-0.0436999822860889
2007-01-01,overall,rental_yield,4.55278,Centaline Property Agency,4.55278,455.278,-5.217229999999972,20.569199999999967,1279.4295506315723,537.3604112652604,0.07090807431350772
2007-02-01,overall,rental_yield,4.5456424,Centaline Property Agency,4.5456424,454.56424000000004,-0.7137599999999793,23.410540000000026,175.0364917894686,73.51532655157682,0.00970080811503577
