dataset_id,ticker,company,report_date,query_date,institution,analyst,rating,rating_change,previous_rating,is_first_rating,rating_direction,target_price_low_native,target_price_high_native,native_currency,source_quality,source_url,history_scope,source_note,retrieved_at
airline_cninfo_rating_events,01055.HK / 600029.SH,China Southern Airlines,2025-08-22,2025-08-22,中银国际,"王靖添,刘国强",增持,未知,不评级,不是首次评级,unknown,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,01055.HK / 600029.SH,China Southern Airlines,2025-08-29,2025-08-29,信达证券,匡培钦,增持,维持,增持,不是首次评级,maintain_or_new,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,01055.HK / 600029.SH,China Southern Airlines,2025-08-29,2025-08-29,华泰证券,"沈晓峰,黄凡洋",买入,维持,买入,不是首次评级,maintain_or_new,7.35,7.35,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,01055.HK / 600029.SH,China Southern Airlines,2025-08-30,2025-08-30,银河证券,罗江南,买入,维持,买入,不是首次评级,maintain_or_new,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,01055.HK / 600029.SH,China Southern Airlines,2025-08-31,2025-08-31,浙商证券,"李丹,李逸",买入,维持,买入,不是首次评级,maintain_or_new,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,01055.HK / 600029.SH,China Southern Airlines,2025-09-02,2025-09-02,民生证券,"黄文鹤,张骁瀚,陈佳裕",买入,维持,买入,不是首次评级,maintain_or_new,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,01055.HK / 600029.SH,China Southern Airlines,2025-10-28,2025-10-28,信达证券,匡培钦,增持,维持,增持,不是首次评级,maintain_or_new,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,01055.HK / 600029.SH,China Southern Airlines,2025-10-28,2025-10-28,华泰证券,"沈晓峰,黄凡洋",买入,维持,买入,不是首次评级,maintain_or_new,8.7,8.7,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,01055.HK / 600029.SH,China Southern Airlines,2025-10-28,2025-10-28,国泰海通,"岳鑫,陈亦凡",买入,维持,买入,不是首次评级,maintain_or_new,7.74,7.74,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,01055.HK / 600029.SH,China Southern Airlines,2025-10-28,2025-10-28,国金证券,"郑树明,王凯婕",买入,维持,买入,不是首次评级,maintain_or_new,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,01055.HK / 600029.SH,China Southern Airlines,2025-10-28,2025-10-28,浙商证券,"李丹,李逸",买入,维持,买入,不是首次评级,maintain_or_new,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,01055.HK / 600029.SH,China Southern Airlines,2025-10-28,2025-10-28,西部证券,凌军,增持,未知,不评级,不是首次评级,unknown,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,01055.HK / 600029.SH,China Southern Airlines,2025-10-29,2025-10-29,中信证券,"扈世民,张昕玥,张庆焕,林睦锦",买入,维持,买入,不是首次评级,maintain_or_new,7.1,7.1,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,01055.HK / 600029.SH,China Southern Airlines,2025-10-29,2025-10-29,中邮证券,曾凡喆,买入,未知,不评级,不是首次评级,unknown,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,01055.HK / 600029.SH,China Southern Airlines,2025-10-29,2025-10-29,华创证券,"吴一凡,吴晨玥,梁婉怡,卢浩敏,霍鹏浩,",增持,未知,不评级,不是首次评级,unknown,7.84,7.84,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,01055.HK / 600029.SH,China Southern Airlines,2025-11-04,2025-11-04,民生证券,"黄文鹤,张骁瀚,陈佳裕",买入,维持,买入,不是首次评级,maintain_or_new,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,01055.HK / 600029.SH,China Southern Airlines,2026-01-16,2026-01-16,华泰证券,"沈晓峰,黄凡洋",买入,维持,买入,不是首次评级,maintain_or_new,9.8,9.8,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T01:49:52.134842+00:00
airline_cninfo_rating_events,01055.HK / 600029.SH,China Southern Airlines,2026-01-29,2026-01-29,华源证券,"孙延,曾智星,王惠武,张付哲",买入,未知,不评级,未公布,unknown,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T01:49:52.134842+00:00
airline_cninfo_rating_events,01055.HK / 600029.SH,China Southern Airlines,2026-02-03,2026-02-03,西部证券,凌军,增持,维持,增持,不是首次评级,maintain_or_new,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T01:49:52.134842+00:00
airline_cninfo_rating_events,01055.HK / 600029.SH,China Southern Airlines,2026-02-06,2026-02-06,国信证券,罗丹,买入,未知,不评级,不是首次评级,unknown,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,01055.HK / 600029.SH,China Southern Airlines,2026-03-31,2026-03-31,中泰证券,"杜冲,李鼎莹",增持,未知,不评级,不是首次评级,unknown,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,01055.HK / 600029.SH,China Southern Airlines,2026-03-31,2026-03-31,华泰证券,"沈晓峰,黄凡洋",买入,维持,买入,不是首次评级,maintain_or_new,6.95,6.95,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,01055.HK / 600029.SH,China Southern Airlines,2026-04-01,2026-04-01,华源证券,"孙延,曾智星,王惠武,张付哲",买入,维持,买入,不是首次评级,maintain_or_new,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T01:49:52.134842+00:00
airline_cninfo_rating_events,01055.HK / 600029.SH,China Southern Airlines,2026-04-01,2026-04-01,申万宏源证券,"王凯婕,闫海,罗石",增持,维持,增持,不是首次评级,maintain_or_new,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T01:49:52.134842+00:00
airline_cninfo_rating_events,01055.HK / 600029.SH,China Southern Airlines,2026-04-02,2026-04-02,国联民生证券,"黄文鹤,张骁瀚,陈佳裕",增持,未知,不评级,未公布,unknown,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T01:49:52.134842+00:00
airline_cninfo_rating_events,01055.HK / 600029.SH,China Southern Airlines,2026-04-02,2026-04-02,招商证券,"王春环,孙修远,肖欣晨,刘若琮,张瑜玲",增持,未知,不评级,不是首次评级,unknown,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T01:49:52.134842+00:00
airline_cninfo_rating_events,01055.HK / 600029.SH,China Southern Airlines,2026-04-03,2026-04-03,华创证券,"吴一凡,吴晨玥,梁婉怡,卢浩敏,霍鹏浩,",增持,维持,增持,不是首次评级,maintain_or_new,7.43,7.43,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T01:49:52.134842+00:00
airline_cninfo_rating_events,01055.HK / 600029.SH,China Southern Airlines,2026-04-09,2026-04-09,中信证券,"扈世民,张庆焕,林睦锦",买入,维持,买入,不是首次评级,maintain_or_new,7.1,7.1,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T01:49:52.134842+00:00
airline_cninfo_rating_events,01055.HK / 600029.SH,China Southern Airlines,2026-04-29,2026-04-29,兴业证券,"袁浩然,王凯",增持,未知,不评级,不是首次评级,unknown,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T01:49:52.134842+00:00
airline_cninfo_rating_events,01055.HK / 600029.SH,China Southern Airlines,2026-04-30,2026-04-30,国金证券,李丹,买入,未知,不评级,不是首次评级,unknown,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,01055.HK / 600029.SH,China Southern Airlines,2026-05-01,2026-05-01,华泰证券,"沈晓峰,黄凡洋",买入,维持,买入,不是首次评级,maintain_or_new,7.8,7.8,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,01055.HK / 600029.SH,China Southern Airlines,2026-05-01,2026-05-01,国海证券,"匡培钦,陈依晗",买入,未知,不评级,不是首次评级,unknown,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,01055.HK / 600029.SH,China Southern Airlines,2026-07-02,2026-07-02,国泰海通,"岳鑫,陈亦凡",买入,未知,不评级,不是首次评级,unknown,7.74,7.74,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,01055.HK / 600029.SH,China Southern Airlines,2026-07-06,2026-07-06,华源证券,"孙延,曾智星,王惠武,张付哲,高树根",买入,维持,买入,不是首次评级,maintain_or_new,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,0670.HK / 600115.SH,China Eastern Airlines,2025-08-30,2025-08-30,中金,"郑学建,冯启斌,吴其坤,杨鑫",增持,未知,不评级,不是首次评级,unknown,5.0,5.0,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,0670.HK / 600115.SH,China Eastern Airlines,2025-08-30,2025-08-30,华泰证券,"沈晓峰,黄凡洋",买入,维持,买入,不是首次评级,maintain_or_new,4.8,4.8,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,0670.HK / 600115.SH,China Eastern Airlines,2025-08-30,2025-08-30,浙商证券,"李丹,李逸",增持,维持,增持,不是首次评级,maintain_or_new,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,0670.HK / 600115.SH,China Eastern Airlines,2025-09-03,2025-09-03,民生证券,"黄文鹤,张骁瀚,陈佳裕",买入,维持,买入,不是首次评级,maintain_or_new,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,0670.HK / 600115.SH,China Eastern Airlines,2025-09-04,2025-09-04,国信证券,罗丹,买入,未知,不评级,不是首次评级,unknown,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,0670.HK / 600115.SH,China Eastern Airlines,2025-10-29,2025-10-29,中银国际,"王靖添,刘国强",增持,未知,不评级,不是首次评级,unknown,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,0670.HK / 600115.SH,China Eastern Airlines,2025-10-31,2025-10-31,华泰证券,"沈晓峰,黄凡洋",买入,维持,买入,不是首次评级,maintain_or_new,6.35,6.35,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,0670.HK / 600115.SH,China Eastern Airlines,2025-10-31,2025-10-31,浙商证券,"李丹,李逸",增持,维持,增持,不是首次评级,maintain_or_new,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,0670.HK / 600115.SH,China Eastern Airlines,2025-10-31,2025-10-31,申万宏源证券,"闫海,罗石,郑逸欢",增持,未知,不评级,不是首次评级,unknown,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,0670.HK / 600115.SH,China Eastern Airlines,2025-11-04,2025-11-04,中金,"郑学建,冯启斌,吴其坤,杨鑫",增持,维持,增持,不是首次评级,maintain_or_new,6.5,6.5,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,0670.HK / 600115.SH,China Eastern Airlines,2025-11-05,2025-11-05,民生证券,"黄文鹤,张骁瀚,陈佳裕",买入,未知,不评级,不是首次评级,unknown,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,0670.HK / 600115.SH,China Eastern Airlines,2026-01-16,2026-01-16,华泰证券,"沈晓峰,黄凡洋",买入,维持,买入,不是首次评级,maintain_or_new,7.7,7.7,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T01:49:52.134842+00:00
airline_cninfo_rating_events,0670.HK / 600115.SH,China Eastern Airlines,2026-03-31,2026-03-31,中泰证券,"杜冲,李鼎莹",增持,未知,不评级,不是首次评级,unknown,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,0670.HK / 600115.SH,China Eastern Airlines,2026-03-31,2026-03-31,华泰证券,"沈晓峰,黄凡洋",买入,维持,买入,不是首次评级,maintain_or_new,5.25,5.25,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,0670.HK / 600115.SH,China Eastern Airlines,2026-04-02,2026-04-02,国联民生证券,"黄文鹤,张骁瀚,陈佳裕",增持,未知,不评级,未公布,unknown,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T01:49:52.134842+00:00
airline_cninfo_rating_events,0670.HK / 600115.SH,China Eastern Airlines,2026-04-30,2026-04-30,中金,"郑学建,冯启斌,吴其坤,杨鑫",增持,维持,增持,不是首次评级,maintain_or_new,5.9,5.9,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,0670.HK / 600115.SH,China Eastern Airlines,2026-04-30,2026-04-30,华泰证券,"沈晓峰,黄凡洋",买入,维持,买入,不是首次评级,maintain_or_new,5.9,5.9,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,0670.HK / 600115.SH,China Eastern Airlines,2026-04-30,2026-04-30,国信证券,罗丹,买入,未知,不评级,不是首次评级,unknown,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
